r,method,parameter,Estimate,Std. Error,t value,Pr(>|t|)
Republic of Korea,NM,rho,100,2620.1545617411443,0.03816568742171761,0.9695555784238314
Republic of Korea,NM,nu,1.0363846959799858,0.3677479839420191,2.818192733160944,0.004829481068246833
Russia,NM,gamma,2.2173016951472648e-4,8.595984622821286e-4,0.2579462147082721,0.7964484171940837
Russia,NM,lambda,0.0041749241417808145,0.0019166224237086812,2.1782715730218265,0.029385824237605804
Russia,NM,delta_1,0.9277394525982254,1.2661160829639584,0.7327443866176959,0.46371434640781556
Russia,NM,delta,0.610901968651095,0.274096737914397,2.2287823390363934,0.025828390592314246
Russia,NM,rho_1,0.81,31.515344096695674,0.025701766019585584,0.9794952152435613
Russia,NM,rho,0.2100000000000002,2.6602224712581357,0.07894076614602913,0.9370797377020081
Russia,NM,nu,0.838584801562201,0.7407401908820711,1.1320903224700376,0.2575964630708703
South Africa,NM,gamma,0.015613705490630483,0.10800621843645881,0.14456302346902544,0.8850558934803825
South Africa,NM,lambda,0.0020491266649319403,0.003421049339013731,0.5989760631522174,0.549188846943695
South Africa,NM,delta_1,0.38000148729404803,0.09319472159947827,4.07750010700365,4.552250897765936e-5
South Africa,NM,delta,0.6739400691128166,104.68623787698608,0.0064377140948053265,0.9948634827966922
South Africa,NM,rho_1,0.9100000000000001,1.6249572377642958,0.5600147369121095,0.5754693858159072
South Africa,NM,rho,100,40022.11032696393,0.002498618867996759,0.9980063926562753
South Africa,NM,nu,0.9913457668156244,0.21519046882395995,4.606829346269099,4.088552728841709e-6
South America Cluster,NM,gamma,0.0014616770167251345,0.017655155968202326,0.08279037689373438,0.9340182209851143
South America Cluster,NM,lambda,0.003200831826056772,0.005975411941325417,0.5356671401882946,0.5921886176053557
South America Cluster,NM,delta_1,0.11111069837235718,0.5547251837610404,0.2002986372802221,0.8412470282469354
South America Cluster,NM,delta,2.754004219041428,1.0698470235335338,2.5742037491915357,0.01004710873269362
South America Cluster,NM,rho_1,60,160.2813128448609,0.3743418302174443,0.7081500146028366
