r,method,invalid_reason,rss,R2,adjR2,iter,conv,message,gamma,p_gamma,lambda,p_lambda,delta_KL,p_delta_KL,delta_VAE,p_delta_VAE,nu,p_nu,rho_KL,rho_VAE,sigma_KL,sigma_VAE,AIC_naive,BIC_naive,AICc_naive,AIC_plusRho,BIC_plusRho,AICc_plusRho,runtime,on_edge_KL,on_edge_VAE,valid
Levant,LM,no_convergence|NA|NA|NA|NA|NA|NA|NA,0.00290949180492204,0.9984621951926548,0.9977445529492271,1024,FALSE,Number of iterations has reached `maxiter' == 1024.,4.756895241439222e-20,0.8777155195101161,0.02198731961061848,7.9354752529703855e-12,0.4577321510212003,0.05875714825345221,0.5231546058462454,0.02537901018487304,0.5667675870143739,9.51070728370135e-5,1,8,0.5,0.1111111111111111,-192.4312345286403,-184.48277501713625,-184.9645678619736,-188.4312345286403,-178.2117865852779,-174.58508068248645,16191.185950994492,FALSE,FALSE,FALSE
Levant,PORT,no_convergence|NA|NA|NA|NA|NA|NA|NA,0.00314058629184045,0.998340050764431,0.997565407787832,2142,FALSE,false convergence (8),1.5923345068098812e-20,0.8866781050920278,0.02252922270557436,8.651765162083365e-11,0.3412361068110281,0.02448862203296705,0.5384791139031303,0.3329863766407546,0.5385176963275826,0.00152347490728544,1.75,70,0.3636363636363637,0.01408450704225352,-190.67331989130108,-182.72486037979704,-183.2066532246344,-186.67331989130108,-176.45387194793872,-172.82716604514724,1508.7105600833893,FALSE,FALSE,FALSE
Levant,Newton,NA|NA|NA|NA|NA|NA|rho_KL_on_edge|NA,0.03452517920439116,0.9817518006185318,0.9732359742405132,2,TRUE,NA,1.0751263000155475,0.962358469589476,-8.706702388508885e-5,0.9933722703629654,0.5669285169095781,0.7924318396459662,0.5593910583624588,0.01232748715021371,0.9420411202037708,0.02294521043481494,100,-0.5,0.0099009900990099,2,-135.5358939163916,-127.58743440488756,-128.06922724972495,-131.5358939163916,-121.31644597302926,-117.68974007023778,101.4053349494934,TRUE,FALSE,FALSE
Mexico,LM,no_convergence|bad_delta_KL|NA|NA|NA|NA|NA|NA,0.00432681946289647,0.9835675397953336,0.9758990583664892,1024,FALSE,Number of iterations has reached `maxiter' == 1024.,2.9470157617799175e-24,0.9489968480312768,0.02680006161990692,5.273795230953383e-4,-2.006155513739998,0.19830303215401032,0.7382296076332145,0.00151017459099688,-0.5756777712405092,0.10495388438989192,3.75,2.5,0.21052631578947367,0.2857142857142857,-183.30358543234004,-175.355125920836,-175.83691876567335,-179.30358543234004,-169.0841374889777,-165.4574315861862,1675.7270848751068,FALSE,FALSE,FALSE
Mexico,NM,NA|NA|bad_delta_VAE|NA|NA|NA|NA|NA,0.01021618705034127,0.9612008107600172,0.9430945224480252,637,TRUE,NA,0.00189659980708688,0.9523656377439006,0.00309591330500733,0.7084426504824815,0.4179828742870192,0.5366188754646002,1.023861118481593,0.5674791888105377,0.6693870737498593,0.11509085458408366,5,62,0.16666666666666666,0.01587301587301587,-163.54334953641776,-155.59489002491372,-156.0766828697511,-159.54334953641776,-149.3239015930554,-145.69719569026392,114.81424188613892,FALSE,FALSE,FALSE
Mexico,Nelder-Mead,NA|NA|bad_delta_VAE|NA|NA|NA|NA|NA,0.01021618705034127,0.9612008107600172,0.9430945224480252,637,TRUE,NA,0.00189659980708688,0.9523656377439006,0.00309591330500733,0.7084426504824815,0.4179828742870192,0.5366188754646002,1.023861118481593,0.5674791888105377,0.6693870737498593,0.11509085458408366,5,62,0.16666666666666666,0.01587301587301587,-163.54334953641776,-155.59489002491372,-156.0766828697511,-159.54334953641776,-149.3239015930554,-145.69719569026392,115.66087198257446,FALSE,FALSE,FALSE
Mexico,PORT,NA|NA|bad_delta_VAE|NA|NA|NA|NA|NA,0.00762860026807521,0.9710279868625402,0.957507714065059,922,TRUE,relative convergence (4),1.2756579109946852e-9,0.7498201330723157,0.01012602531289339,6.843160332001486e-11,0.99999586229153,0,1,0.10470066331344764,0.303766712704844,0.00144004194379774,90,80,0.01098901098901099,0.01234567901234567,-170.26093770361086,-162.31247819210682,-162.7942710369442,-166.26093770361086,-156.0414897602485,-152.41478385745702,1640.1055710315704,FALSE,FALSE,FALSE
Mexico,Newton,NA|NA|NA|NA|NA|NA|rho_KL_on_edge|NA,0.01908384752902435,0.9275230760696712,0.8937005115688512,2,TRUE,NA,0.9043641391747876,0.9599804239832922,6.0549438092081315e-5,0.995096985908606,0.5849425196895185,0.8171434056009372,0.5966381611758442,0.4058175883962849,0.9783626680196732,0.04450211110870664,100,32,0.0099009900990099,0.0303030303030303,-149.17136552538068,-141.22290601387664,-141.704698858714,-145.17136552538068,-134.95191758201832,-131.32521167922684,67.49862599372864,TRUE,FALSE,FALSE
Middle Africa,LM,NA|bad_delta_KL|NA|NA|NA|NA|NA|NA,0.03201731159854991,0.984541030279015,0.977326844409222,861,TRUE,Relative error in the sum of squares is at most `ftol'.,4.9276416412120335e-20,NA,0.02202627815845145,NA,3.344901472751454,NA,0.9584516830598896,NA,0.1037984785455517,NA,-0.25,-0.75,1.3333333333333333,4,-137.27037327157018,-129.32191376006614,-129.8037066049035,-133.27037327157018,-123.05092532820782,-119.42421942541634,7885.893223047256,FALSE,FALSE,FALSE
Middle Africa,LM,NA|bad_delta_KL|NA|NA|NA|NA|NA|NA,0.03201731159854991,0.984541030279015,0.977326844409222,861,TRUE,Relative error in the sum of squares is at most `ftol'.,4.9276416412120335e-20,NA,0.02202627815845145,NA,3.344901472751454,NA,0.9584516830598896,NA,0.1037984785455517,NA,-0.25,-0.75,1.3333333333333333,4,-137.27037327157018,-129.32191376006614,-129.8037066049035,-133.27037327157018,-123.05092532820782,-119.42421942541634,7885.893223047256,FALSE,FALSE,FALSE
Middle Africa,NM,NA|NA|NA|NA|NA|bad_sigma_VAE|NA|rho_VAE_on_edge,0.04224764882760848,0.979601500207207,0.9700822003039036,317,TRUE,NA,0.02391011871853729,0.9698360160963654,0.00189368586693993,0.8848832079147049,0.5655096720856215,0.6950959196390781,0.3970712544730477,0.06875088764647345,0.973781228701144,0.05597005814386777,12,-0.99,0.07692307692307693,99.99999999999991,-130.8931182092669,-122.94465869776286,-123.42645154260023,-126.8931182092669,-116.67367026590456,-113.04696436311306,1322.1433520317078,FALSE,TRUE,FALSE
Middle Africa,Nelder-Mead,NA|NA|NA|NA|NA|bad_sigma_VAE|NA|rho_VAE_on_edge,0.04224764882760848,0.979601500207207,0.9700822003039036,317,TRUE,NA,0.02391011871853729,0.9698360160963654,0.00189368586693993,0.8848832079147049,0.5655096720856215,0.6950959196390781,0.3970712544730477,0.06875088764647345,0.973781228701144,0.05597005814386777,12,-0.99,0.07692307692307693,99.99999999999991,-130.8931182092669,-122.94465869776286,-123.42645154260023,-126.8931182092669,-116.67367026590456,-113.04696436311306,1179.4588689804075,FALSE,TRUE,FALSE
Middle Africa,PORT,NA|NA|NA|NA|bad_sigma_KL|NA|rho_KL_on_edge|NA,0.04010417913975805,0.9806364351017356,0.9716001048158788,4791,TRUE,relative convergence (4),86.64079246217926,0.9745153597850182,-0.00217427498828186,0.8882681388264047,0.4208072650614702,0.07892197476373579,4.65109188621007e-4,0.9727902397199046,1.1323158285516832,0.05842517179314497,-0.99,96,99.99999999999991,0.01030927835051546,-132.09068580583994,-124.1422262943359,-124.62401913917328,-128.09068580583994,-117.8712378624776,-114.2445319596861,7343.3391489982605,TRUE,FALSE,FALSE
Non-EU Europe,Newton,NA|NA|NA|NA|NA|NA|rho_KL_on_edge|NA,0.0315573100005417,0.9236085969036956,0.8879592754587535,3,TRUE,NA,0.9481092098802194,NA,1.6438894631523147e-5,NA,0.5219868887940086,NA,0.5733362780853535,NA,1.0748002946708657,NA,100,0.5,0.0099009900990099,0.6666666666666666,-137.60321745153198,-129.6547579400279,-130.1365507848653,-133.60321745153198,-123.38376950816962,-119.75706360537814,138.02993822097778,TRUE,FALSE,FALSE
Northern Africa,LM,NA|NA|bad_delta_VAE|NA|NA|NA|NA|NA,0.00400837974292986,0.9964206690465658,0.9947503146016298,1019,TRUE,Relative error in the sum of squares is at most `ftol'.,2.915985865058801e-23,0.7866826191347118,0.02566073064768436,1.1001684591886988e-44,0.00128186389583855,0.8012843237771061,1.0518211269532247,3.3544300157595594e-15,0.27466227999326426,4.5383039342334534e-5,18,18,0.05263157894736842,0.05263157894736842,-185.06183495566825,-177.11337544416418,-177.59516828900155,-181.06183495566825,-170.84238701230586,-167.21568110951438,2318.80406999588,FALSE,FALSE,FALSE
Northern Africa,NM,NA|NA|NA|NA|bad_sigma_KL|NA|rho_KL_on_edge|NA,0.02846467446615416,0.9745821262130064,0.962720451779076,327,TRUE,NA,0.02098570000421632,0.9085206548770944,0.00188089269497808,0.6625602636430592,0.5192061728992597,0.0935047840699028,0.6429575640357605,0.6480751142132902,0.9380084179999202,8.127850794624356e-12,-0.99,66,99.99999999999991,0.01492537313432835,-139.97547038374324,-132.0270108722392,-132.50880371707655,-135.97547038374324,-125.75602244038087,-122.1293165375894,158.44647216796875,TRUE,FALSE,FALSE
Northern Africa,Nelder-Mead,NA|NA|NA|NA|bad_sigma_KL|NA|rho_KL_on_edge|NA,0.02846467446615416,0.9745821262130064,0.962720451779076,327,TRUE,NA,0.02098570000421632,0.9085206548770944,0.00188089269497808,0.6625602636430592,0.5192061728992597,0.0935047840699028,0.6429575640357605,0.6480751142132902,0.9380084179999202,8.127850794624356e-12,-0.99,66,99.99999999999991,0.01492537313432835,-139.97547038374324,-132.0270108722392,-132.50880371707655,-135.97547038374324,-125.75602244038087,-122.1293165375894,161.64320993423462,TRUE,FALSE,FALSE
Northern Africa,PORT,no_convergence|NA|NA|NA|NA|NA|NA|NA,0.00524768516985577,0.9953140163440172,0.9931272239712252,1723,FALSE,false convergence (8),1.9834075447688415e-20,0.820696943525118,0.02243167089758324,9.665588892703308e-25,7.076244242383636e-4,0.9523571711281436,0.8911606637911001,0.03393757327371358,0.36420014887017366,7.786116193181017e-4,20,0.75,0.04761904761904761,0.5714285714285714,-178.86563601808805,-170.91717650658398,-171.39896935142136,-174.86563601808805,-164.64618807472567,-161.0194821719342,1785.014678955078,FALSE,FALSE,FALSE
Northern Africa,Newton,NA|NA|NA|NA|bad_sigma_KL|NA|rho_KL_on_edge|rho_VAE_on_edge,0.04701374141235544,0.9580185135475728,0.9384271532031068,3,TRUE,NA,1.0523860173609152,0.938554319579232,-4.356655876944041e-5,0.9945870357374138,0.5989496648294343,0.21854597707530232,0.4320546744348563,0.8421127137836517,1.0582327425589826,5.336954952020823e-5,-0.99,100,99.99999999999991,0.0099009900990099,-128.43462000552248,-120.48616049401843,-120.9679533388558,-124.43462000552248,-114.21517206216012,-110.58846615936864,84.69950103759766,TRUE,TRUE,FALSE
Northern Africa,L-BFGS-B,NA|NA|NA|NA|bad_sigma_KL|NA|rho_KL_on_edge|NA,0.03249422129833343,0.9709838938523696,0.9574430443168086,16,TRUE,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,1.0007801237352585,0.9275598941417946,-3.706412484927242e-5,0.9945708654253248,0.4996033621158902,0.2640761678697166,0.5003904484887005,0.5835424603343735,0.9929623728415796,0.00261591096296816,-0.99,10,99.99999999999991,0.09090909090909093,-136.9303062345727,-128.98184672306866,-129.46363956790603,-132.9303062345727,-122.71085829121034,-119.08415238841886,75.6093430519104,TRUE,FALSE,FALSE
Northern Africa,L-BFGS-B,NA|NA|NA|NA|bad_sigma_KL|NA|rho_KL_on_edge|NA,0.03249422129833343,0.9709838938523696,0.9574430443168086,16,TRUE,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,1.0007801237352585,0.9275598941417946,-3.706412484927242e-5,0.9945708654253248,0.4996033621158902,0.2640761678697166,0.5003904484887005,0.5835424603343735,0.9929623728415796,0.00261591096296816,-0.99,10,99.99999999999991,0.09090909090909093,-136.9303062345727,-128.98184672306866,-129.46363956790603,-132.9303062345727,-122.71085829121034,-119.08415238841886,75.6093430519104,TRUE,FALSE,FALSE
Peninsular West Asia,LM,no_convergence|NA|bad_delta_VAE|NA|bad_sigma_KL|NA|rho_KL_on_edge|NA,0.00835391198449485,0.9940226135141664,0.991233166487444,1024,FALSE,Number of iterations has reached `maxiter' == 1024.,1.2119181761251868e-8,0.9309666460301308,0.009004633522475,0.11503977610788176,0.14023533827990212,0.1448464638822669,1.000529894467996,0,0.869013081916638,6.119334474386739e-6,-0.99,48,99.99999999999991,0.02040816326530612,-168.17194998634756,-160.22349047484352,-160.7052833196809,-164.17194998634756,-153.9525020429852,-150.32579614019372,8950.248529911041,TRUE,FALSE,FALSE
Peninsular West Asia,PORT,no_convergence|NA|bad_delta_VAE|NA|bad_sigma_KL|NA|rho_KL_on_edge|NA,0.00845710196999955,0.9939487790727723,0.9911248759733996,1285,FALSE,false convergence (8),1.3419701444288828e-10,0.9464469954136444,0.01123304033414459,0.12744015455067792,0.16049816940393408,0.3183558230692889,1,6.987861055687253e-15,0.7870581541784459,0.00106216480997575,-0.99,12,99.99999999999991,0.07692307692307693,-167.88958754448544,-159.9411280329814,-160.42292087781877,-163.88958754448544,-153.67013960112308,-150.0434336983316,6097.943660974503,TRUE,FALSE,FALSE
Peninsular West Asia,Newton,NA|NA|NA|NA|NA|bad_sigma_VAE|rho_KL_on_edge|rho_VAE_on_edge,0.04698646163043105,0.9663802729442016,0.9506910669848292,2,TRUE,NA,1.0802815877623142,0.952533842308108,-6.732477412373709e-5,0.9935411050500133,0.5254712164184946,0.7725721079026074,0.5807848040204315,0.05405856022813803,0.9359264162241128,2.0762683170026537e-5,100,-0.99,0.0099009900990099,99.99999999999991,-128.4479696575778,-120.49951014607376,-120.98130299091112,-124.4479696575778,-114.22852171421545,-110.60181581142396,131.32565784454346,TRUE,TRUE,FALSE
Republic of Korea,LM,no_convergence|bad_delta_KL|NA|NA|NA|NA|NA|NA,0.00152142759758974,0.998776442314411,0.9982054487278028,1024,FALSE,Number of iterations has reached `maxiter' == 1024.,1.0561488893535115e-20,NA,0.02274569493409239,NA,47.16072184620496,NA,1.843953025256377e-23,NA,0.5127268925917257,NA,4,52,0.2,0.01886792452830188,-207.34280901354435,-199.3943495020403,-199.87614234687769,-203.34280901354435,-193.123361070182,-189.49665516739051,16562.049978017807,FALSE,FALSE,FALSE
Republic of Korea,NM,NA|NA|NA|NA|NA|NA|NA|rho_VAE_on_edge,0.04262532481878222,0.9657199962289548,0.9497226611358004,147,TRUE,NA,0.01757213731051161,0.9619849032578254,0.00198353464214529,0.8484034356435715,0.5159113297875035,0.6439385819129837,0.533622827760189,0.9504108988046788,1.0363904264089885,0.0055376359760982,78,100,0.01265822784810126,0.0099009900990099,-130.68842159595704,-122.739962084453,-123.22175492929036,-126.68842159595704,-116.46897365259468,-112.8422677498032,144.595046043396,FALSE,TRUE,FALSE
Republic of Korea,Nelder-Mead,NA|NA|NA|NA|NA|NA|NA|rho_VAE_on_edge,0.04262532481878222,0.9657199962289548,0.9497226611358004,147,TRUE,NA,0.01757213731051161,0.9619849032578254,0.00198353464214529,0.8484034356435715,0.5159113297875035,0.6439385819129837,0.533622827760189,0.9504108988046788,1.0363904264089885,0.0055376359760982,78,100,0.01265822784810126,0.0099009900990099,-130.68842159595704,-122.739962084453,-123.22175492929036,-126.68842159595704,-116.46897365259468,-112.8422677498032,146.6498899459839,FALSE,TRUE,FALSE
Republic of Korea,PORT,no_convergence|NA|NA|NA|NA|NA|NA|NA,0.00191953798657137,0.9984562752378292,0.997735870348816,873,FALSE,false convergence (8),1.145210638268854e-16,0.7818808595963005,0.01815003112241159,2.9728619037290607e-24,3.564872403589263e-7,0.9583322738039776,0.3012000220436345,0.40782908079720576,0.8663602915009274,7.121789252460906e-22,96,30,0.01030927835051546,0.03225806451612903,-201.99679430591056,-194.04833479440651,-194.5301276392439,-197.99679430591056,-187.7773463625482,-184.15064045975672,774.8551599979401,FALSE,FALSE,FALSE
Republic of Korea,Newton,NA|NA|NA|NA|NA|NA|rho_KL_on_edge|rho_VAE_on_edge,0.04810675655608119,0.961311736551775,0.94325721360927,2,TRUE,NA,0.9300813120420014,0.964892925607219,1.860771031898622e-5,0.9986787130928106,0.5989145677149337,0.620704712637596,0.5500444904228257,0.9511851830990016,1.0876153198756882,0.00689926663911361,100,100,0.0099009900990099,0.0099009900990099,-127.90601775062927,-119.95755823912523,-120.4393510839626,-123.90601775062927,-113.68656980726692,-110.05986390447543,119.62815880775452,TRUE,TRUE,FALSE
Russia,LM,NA|NA|NA|NA|NA|NA|rho_KL_on_edge|NA,0.00245536808575104,0.9972417312583474,0.9959545391789094,448,TRUE,Relative error in the sum of squares is at most `ftol'.,4.2638724327604564e-8,0.5882750642121322,0.00839952183498858,3.7657677806863093e-20,0.00352292261887489,0.9747651566558484,0.7547788913725733,5.627176084748786e-17,0.5328318549052584,9.071672683469712e-11,100,2.75,0.0099009900990099,0.26666666666666666,-196.33437467157248,-188.38591516006844,-188.8677080049058,-192.33437467157248,-182.11492672821012,-178.48822082541864,1542.1379799842834,TRUE,FALSE,FALSE
South Africa,LM,NA|NA|bad_delta_VAE|NA|NA|bad_sigma_VAE|NA|rho_VAE_on_edge,0.00190928296683457,0.996612600743766,0.9950318144241904,473,TRUE,Relative error in the sum of squares is at most `ftol'.,4.109063953667282e-10,0.7855673698201691,0.01069089639213496,4.063035763791343e-9,0.7116610403094074,1.1017238032206928e-5,1.2646930688869849,1.3091166934193883e-10,0.3847853223187645,4.249249438646561e-5,0.75,-0.99,0.5714285714285714,99.99999999999991,-202.11999986753273,-194.1715403560287,-194.6533332008661,-198.11999986753273,-187.90055192417037,-184.2738460213789,7146.088010072708,FALSE,TRUE,FALSE
South Africa,PORT,no_convergence|NA|bad_delta_VAE|NA|NA|NA|NA|NA,0.00220723565326593,0.9960839809812992,0.9942565054392388,506,FALSE,false convergence (8),6.380598009576991e-13,0.32785980740585896,0.0138880789238292,7.615519332540773e-165,0.9999999999999882,0,1,5.349980107807574e-17,0.3076412083554924,1.4828339801968924e-76,94,16,0.01052631578947368,0.0588235294117647,-198.78469775298217,-190.8362382414781,-191.31803108631547,-194.78469775298217,-184.5652498096198,-180.9385439068283,3261.6355199813843,FALSE,FALSE,FALSE
South Africa,Newton,NA|NA|NA|NA|NA|NA|NA|rho_VAE_on_edge,0.02422387054614654,0.9570226506513264,0.936966554288612,2,TRUE,NA,0.9526054821974153,0.916290437015406,1.0841030494638153e-5,0.9981616514095736,0.4961175305358193,0.00543915749411255,0.4029213905892922,0.991787091822621,1.0605235933895274,0.00109381730113461,4,100,0.2,0.0099009900990099,-143.68595211917932,-135.73749260767528,-136.21928545251265,-139.68595211917932,-129.46650417581697,-125.83979827302548,610.8773510456085,FALSE,TRUE,FALSE
South America Cluster,LM,NA|NA|NA|NA|bad_sigma_KL|NA|rho_KL_on_edge|NA,0.00225253105163027,0.9986154514072928,0.997969328730696,889,TRUE,Relative error in the sum of squares is at most `ftol'.,1.757495825922671e-21,0.8153883391555407,0.02363483382678009,5.986570693032152e-29,0.461753319226121,1.0644430525938062e-5,0.0183960229631312,0.963864343898344,0.5305732052486779,4.9704289052461246e-8,-0.99,98,99.99999999999991,0.0101010101010101,-198.31748497926552,-190.3690254677615,-190.85081831259888,-194.31748497926552,-184.0980370359032,-180.4713311331117,6284.502337932587,TRUE,FALSE,FALSE
South America Cluster,NM,NA|NA|bad_delta_VAE|NA|NA|NA|NA|NA,0.02428102771828336,0.9850753388138632,0.9781104969269996,525,TRUE,NA,0.08003670192412234,0.9424800540611424,0.00123609436480936,0.8569155218487685,0.598447054641293,0.06866209110276973,4.457850744301714,1.8916093665313316e-4,0.4893792015313879,8.588804118935061e-9,12,3.25,0.07692307692307693,0.2352941176470588,-143.63174664242672,-135.68328713092268,-136.16507997576005,-139.63174664242672,-129.41229869906437,-125.78559279627288,159.3839819431305,FALSE,FALSE,FALSE
South America Cluster,Nelder-Mead,NA|NA|bad_delta_VAE|NA|NA|NA|NA|NA,0.02428102771828336,0.9850753388138632,0.9781104969269996,525,TRUE,NA,0.08003670192412234,0.9424800540611424,0.00123609436480936,0.8569155218487685,0.598447054641293,0.06866209110276973,4.457850744301714,1.8916093665313316e-4,0.4893792015313879,8.588804118935061e-9,12,3.25,0.07692307692307693,0.2352941176470588,-143.63174664242672,-135.68328713092268,-136.16507997576005,-139.63174664242672,-129.41229869906437,-125.78559279627288,161.55341720581055,FALSE,FALSE,FALSE
South America Cluster,PORT,no_convergence|NA|NA|NA|bad_sigma_KL|NA|rho_KL_on_edge|NA,0.00296689766493674,0.9981763563331474,0.9973253226219496,1312,FALSE,false convergence (8),1.0389531582020598e-18,0.9361118480436416,0.02047680348941036,9.068483610128282e-4,0.4145352651575169,0.0613810274767905,0.8384647838389554,0.081398333729637,0.6659803800359224,0.04023985600406902,-0.99,3.5,99.99999999999991,0.2222222222222222,-191.981850841605,-184.03339133010095,-184.51518417493833,-187.981850841605,-177.76240289824264,-174.13569699545116,1069.1117660999298,TRUE,FALSE,FALSE
South America Cluster,Newton,NA|NA|NA|NA|NA|NA|NA|rho_VAE_on_edge,0.07078988127662997,0.9564880446693368,0.9361824655150276,2,TRUE,NA,0.966249299573092,0.9710642724310288,-3.379612329753054e-5,0.9980203912651834,0.5501265936428922,0.21591736046885748,0.45801536480048616,0.884190806298983,0.9603058814569384,0.17615708270607808,-0.5,100,2,0.0099009900990099,-119.0212687576864,-111.07280924618236,-111.55460209101972,-115.0212687576864,-104.80182081432405,-101.17511491153256,95.71329498291016,FALSE,TRUE,FALSE
South America Cluster,L-BFGS-B,NA|NA|NA|NA|bad_sigma_KL|NA|rho_KL_on_edge|NA,0.02168870641982891,0.9866687440648242,0.9804474912950756,62,TRUE,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,0.8531923593071301,0.9744132945012952,5.5323983019235144e-05,0.9971384990373658,0.0634157739772003,0.6493854762216256,0.999999,1.9478083660974607e-5,2.0934305477844624,0.0166635547816402,-0.99,4.25,99.99999999999991,0.1904761904761905,-146.228529660454,-138.28007014894996,-138.76186299378733,-142.228529660454,-132.00908171709165,-128.38237581430016,99.0650761127472,TRUE,FALSE,FALSE
South America Cluster,L-BFGS-B,NA|NA|NA|NA|bad_sigma_KL|NA|rho_KL_on_edge|NA,0.02168870641982891,0.9866687440648242,0.9804474912950756,62,TRUE,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,0.8531923593071301,0.9744132945012952,5.5323983019235144e-05,0.9971384990373658,0.0634157739772003,0.6493854762216256,0.999999,1.9478083660974607e-5,2.0934305477844624,0.0166635547816402,-0.99,4.25,99.99999999999991,0.1904761904761905,-146.228529660454,-138.28007014894996,-138.76186299378733,-142.228529660454,-132.00908171709165,-128.38237581430016,99.0650761127472,TRUE,FALSE,FALSE
South-eastern Asia,LM,NA|bad_delta_KL|NA|NA|NA|NA|NA|NA,0.00121036922376843,0.9994966135158816,0.9992616998232928,968,TRUE,Relative error in the sum of squares is at most `ftol'.,5.322352971096427e-20,0.8046761872836695,0.02195193526454043,4.9494393515137365e-28,1.7033014273635738,0.34473063184832675,0.9997286795895266,0,0.4715748446692176,2.0751348004797282e-45,94,94,0.01052631578947368,0.01052631578947368,-212.60345287950165,-204.6549933679976,-205.13678621283495,-208.60345287950165,-198.3840049361393,-194.7572990333478,14705.742843866348,FALSE,FALSE,FALSE
South-eastern Asia,NM,NA|NA|NA|NA|NA|bad_sigma_VAE|NA|rho_VAE_on_edge,0.00726588018684956,0.9969781569049674,0.9955679634606188,307,TRUE,NA,0.01191383177941925,0.9199322681816144,0.00219005248919738,0.6563557195166698,0.4805704229163489,0.6904802193210648,0.6397758092623731,1.3540380716731146e-14,1.1085772621192609,4.4561582048646864e-10,40,-0.99,0.02439024390243902,99.99999999999991,-171.38138116861296,-163.43292165710892,-163.9147145019463,-167.38138116861296,-157.1619332252506,-153.53522732245912,941.7317910194396,FALSE,TRUE,FALSE
South-eastern Asia,Nelder-Mead,NA|NA|NA|NA|NA|bad_sigma_VAE|NA|rho_VAE_on_edge,0.00726588018684956,0.9969781569049674,0.9955679634606188,307,TRUE,NA,0.01191383177941925,0.9199322681816144,0.00219005248919738,0.6563557195166698,0.4805704229163489,0.6904802193210648,0.6397758092623731,1.3540380716731146e-14,1.1085772621192609,4.4561582048646864e-10,40,-0.99,0.02439024390243902,99.99999999999991,-171.38138116861296,-163.43292165710892,-163.9147145019463,-167.38138116861296,-157.1619332252506,-153.53522732245912,252.27713990211487,FALSE,TRUE,FALSE
South-eastern Asia,PORT,no_convergence|NA|NA|NA|bad_sigma_KL|bad_sigma_VAE|rho_KL_on_edge|rho_VAE_on_edge,0.00143529867004308,0.9994030664883204,0.9991244975162034,841,FALSE,false convergence (8),7.418520692520282e-16,0.8360291929145949,0.01723326182783731,5.58152725392737e-13,0.979039282088542,0.04996058409468714,0.8290067813354517,2.4550218055903384e-14,0.6495984028733582,0.00498847881515655,-0.99,-0.99,99.99999999999991,99.99999999999991,-208.68316030320705,-200.734700791703,-201.2164936365404,-204.68316030320705,-194.4637123598447,-190.8370064570532,1305.1710720062256,TRUE,TRUE,FALSE
South-eastern Asia,Newton,NA|NA|NA|NA|NA|NA|rho_KL_on_edge|NA,0.0304097662520762,0.9873527308726188,0.9814506719465076,3,TRUE,NA,1.0357271110424071,0.9539895107806284,-3.123309030223029e-5,0.9970932065444128,0.579813429924654,0.9559066666236388,0.5511381334072735,0.21638752560080068,0.9133128542710802,7.984382122823244e-11,100,20,0.0099009900990099,0.04761904761904761,-138.4551706353891,-130.50671112388503,-130.98850396872243,-134.4551706353891,-124.23572269202674,-120.60901678923526,132.3635630607605,TRUE,FALSE,FALSE
Southern Africa Cluster,LM,NA|bad_delta_KL|NA|NA|NA|bad_sigma_VAE|NA|rho_VAE_on_edge,0.01850116020647462,0.9826532360703798,0.9745580795698904,181,TRUE,Relative error in the sum of squares is at most `ftol'.,3.2216905531707096e-14,0.905598190404768,0.01535457120099327,2.3651643090148e-4,9.172161390340548,0.9800787913411012,0.00351591822661377,0.982092338868975,0.9232950092846336,8.765474707190656e-5,0.25,-0.99,0.8,99.99999999999991,-149.8845691713888,-141.93610965988475,-142.41790250472212,-145.8845691713888,-135.66512122802644,-132.03841532523495,15890.379317998886,FALSE,TRUE,FALSE
Southern Africa Cluster,PORT,NA|bad_delta_KL|NA|NA|NA|bad_sigma_VAE|NA|rho_VAE_on_edge,0.02366382133628037,0.9778127037541402,0.967458632172739,376,TRUE,relative convergence (4),3.160286150140354e-13,NA,0.01422627747616715,NA,1,NA,0.19606628769936824,NA,0.7663615248921659,NA,40,-0.99,0.02439024390243902,99.99999999999991,-144.22394919684595,-136.2754896853419,-136.75728253017928,-140.22394919684595,-130.0045012534836,-126.37779535069212,1576.8118469715118,FALSE,TRUE,FALSE
Southern Africa Cluster,Newton,NA|NA|NA|NA|NA|bad_sigma_VAE|NA|rho_VAE_on_edge,0.05924788539684274,0.944448938886084,0.9185251103662564,3,TRUE,NA,0.9096060620929052,0.9826750715673036,-1.587489738165613e-6,0.9999443647955386,0.5894083453619334,0.7430901222810085,0.4968841899080664,0.50790609906648565,1.0193146212027426,0.5359243947263846,0.5,-0.99,0.6666666666666666,99.99999999999991,-123.114946315867,-115.16648680436296,-115.64827964920032,-119.114946315867,-108.89549837250463,-105.26879246971316,106.66258811950684,FALSE,TRUE,FALSE
