r,method,t,fitted,residual,TFP
Eastern Africa,L-BFGS-B,2017,0.9134992349146888,0.008273274723706203,0.9726497748028142
Eastern Africa,L-BFGS-B,2018,0.9339491632617937,0.008546634575596748,0.9726726514188745
Eastern Africa,L-BFGS-B,2019,0.9640888022075925,-0.003226650668678284,0.97269552857299
Eastern Africa,L-BFGS-B,2020,0.9152423905912248,-0.008889617545008499,0.9727184062651738
Eastern Africa,L-BFGS-B,2021,0.9552526230729301,0.010141469006893243,0.9727412844954384
Eastern Africa,L-BFGS-B,2022,0.9727641632647965,0.02761360719897916,0.9727641632637966
EU27,LM,2000,0.3130255287243638,0.015636808514791767,0.5269881904796208
EU27,LM,2001,0.3274430955997635,0.01757847976515925,0.5425916495766923
EU27,LM,2002,0.3371281700071156,0.0023974220178355488,0.5586571075196477
EU27,LM,2003,0.35226592493019165,-0.02064519808219356,0.5751982435146263
EU27,LM,2004,0.3677256471380832,-0.004433821878006006,0.5922291417919093
EU27,LM,2005,0.39281388225307123,-0.012240685481790248,0.6097643035981607
EU27,LM,2006,0.42140478002217363,-0.015163287180470775,0.6278186595437635
EU27,LM,2007,0.4416523965923646,0.006719437793568206,0.6464075823157448
EU27,LM,2008,0.46954953227392265,-0.010103199060846113,0.6655468997670921
EU27,LM,2009,0.49046537963361425,5.880668185005433e-4,0.6852529083936748
EU27,LM,2010,0.5151821839830908,0.030224174413566507,0.7055423872101522
EU27,LM,2011,0.5729401620902191,-0.004385464234936687,0.7264326120367549
EU27,LM,2012,0.6088741431492616,-0.006048395938476614,0.7479413702090795
EU27,LM,2013,0.6400074380425875,0.004670819758574363,0.7700869757233956
EU27,LM,2014,0.6812978828501077,0.0027722436148799323,0.7928882848304394
EU27,LM,2015,0.7514644401979265,-0.036998552950799346,0.8163647120908666
EU27,LM,2016,0.7602077618013567,0.005998579149506744,0.8405362469061199
EU27,LM,2017,0.8063322769094013,0.0020920108697290163,0.8654234705387202
EU27,LM,2018,0.8362504523398141,0.019249480597486657,0.8910475736365652
EU27,LM,2019,0.8929307460485292,0.00438426880944498,0.9174303742760429
EU27,LM,2020,0.9026751741452996,-3.183281126998977e-4,0.9445943365394076
EU27,LM,2021,0.9481034994645677,0.004989567315679323,0.9725625896422095
