r,method,rss,R2,adjR2,iter,conv,message,gamma,p_gamma,lambda,p_lambda,delta_KL,p_delta_KL,delta_VAE,p_delta_VAE,nu,p_nu,rho_KL,rho_VAE,sigma_KL,sigma_VAE,AIC_naive,BIC_naive,AICc_naive,AIC_plusRho,BIC_plusRho,AICc_plusRho,runtime
Canada,Newton,0.03932388498775081,0.881759866272215,0.82658113719924875,2,TRUE,,1.054389538999061,0.9555991221855183,-6.76670874909416e-5,0.9939205947137585,0.564273024250165,0.42257548531219197,0.5888681595931355,0.47295425543955916,0.9382975445520739,0.2764350794729074,-0.9,40,10.000000000000002,0.024390243902439025,-132.54260020333786,-124.59414069183381,-125.07593353667119,-128.54260020333786,-118.3231522599755,-114.69644635718402,422.42881417274475
Canada,L-BFGS-B,0.006130219887289965,0.9815674870506901,0.9729656476743455,31,TRUE,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,0.8586774237288735,0.9140235716362579,6.610666070702636e-5,0.9884815964067837,1e-6,0.9999728649454533,0.666966787537741,1.8016460693192108e-4,1.7725295518329574,4.449919247325343e-5,18.5,7.5,0.05128205128205128,0.11764705882352941,-175.2904341232287,-167.34197461172465,-167.82376745656202,-171.2904341232287,-161.07098617986634,-157.44428027707485,444.2844250202179
Canada,L-BFGS-B,0.006130219887289965,0.9815674870506901,0.9729656476743455,31,TRUE,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,0.8586774237288735,0.9140235716362579,6.610666070702636e-5,0.9884815964067837,1e-6,0.9999728649454533,0.666966787537741,1.8016460693192108e-4,1.7725295518329574,4.449919247325343e-5,18.5,7.5,0.05128205128205128,0.11764705882352941,-175.2904341232287,-167.34197461172465,-167.82376745656202,-171.2904341232287,-161.07098617986634,-157.44428027707485,444.2844250202179
Caribbean Extended,LM,0.0032463719049269034,0.9967869554628156,0.9952875346787962,505,TRUE,Relative error in the sum of squares is at most `ftol'.,3.483169377169657e-10,0.9209014955862909,0.010763777540685063,0.030714521768776724,0.02878990874261441,0.5625256107652206,0.7214683113943344,2.5439186840962435e-4,1.6351133701466285,1.3386408807923755e-5,2.31,-0.8,0.3021148036253776,5.000000000000001,-189.91136355891854,-181.9629040474145,-182.44469689225187,-185.91136355891854,-175.69191561555618,-172.0652097127647,10338.960081100464
Caribbean Extended,NM,0.025327003338093658,0.9749330045657394,0.9632350733630844,233,TRUE,,0.013867094197724722,0.9625966659796528,0.0020801282499765595,0.8436249180330893,0.2611791874869335,0.43416614777869056,0.4891399456039353,0.648442536798611,1.1944124693046587,0.1261760347987603,0.4,24,0.7142857142857143,0.04,-142.66170188321502,-134.71324237171098,-135.19503521654835,-138.66170188321502,-128.44225393985266,-124.81554803706118,447.81494998931885
Caribbean Extended,Nelder-Mead,0.025327003338093658,0.9749330045657394,0.9632350733630844,233,TRUE,,0.013867094197724722,0.9625966659796528,0.0020801282499765595,0.8436249180330893,0.2611791874869335,0.43416614777869056,0.4891399456039353,0.648442536798611,1.1944124693046587,0.1261760347987603,0.4,24,0.7142857142857143,0.04,-142.66170188321502,-134.71324237171098,-135.19503521654835,-138.66170188321502,-128.44225393985266,-124.81554803706118,451.35656905174255
Caribbean Extended,PORT,0.0032566926061218227,0.9967767407143008,0.9952725530476412,1749,FALSE,false convergence (8),2.9289056606044223e-10,0.9200777509210577,0.010849542885943959,0.027755268787850507,0.022157138879766815,0.6165920217413288,0.7195034413224066,2.1275066175379187e-4,1.644300722414364,1.0119126050822633e-5,2.8100000000000005,-0.8,0.2624671916010498,5.000000000000001,-189.83835910805513,-181.8898995965511,-182.37169244138846,-185.83835910805513,-175.61891116469278,-171.9922052619013,4204.919612169266
Caribbean Extended,Newton,0.05204291086682278,0.9484913634799375,0.924453999770575,2,TRUE,,1.014778793164867,0.9601752743567806,-4.547548057613311e-5,0.9963386936450789,0.5897474322683018,0.4403973861202624,0.5496258721968674,0.38471017744331176,1.0946465634354539,0.17996593860349008,-0.9,7,10.000000000000002,0.125,-126.09716087595524,-118.1487013644512,-118.63049420928857,-122.09716087595524,-111.87771293259289,-108.2510070298014,359.5880949497223
Caribbean Extended,L-BFGS-B,0.0075314040020940136,0.9925459136553234,0.9890673400278077,80,TRUE,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,0.8594556579693755,0.9618163508245801,5.8382476348962267e-5,0.9954909299291165,0.042634109547704704,0.5165850501265988,0.8155384632612288,0.03392075426029488,2.0710478336242804,0.006506159980533611,0.61,7.5,0.6211180124223603,0.11764705882352941,-170.55586436842782,-162.60740485692378,-163.08919770176115,-166.55586436842782,-156.33641642506547,-152.70971052227398,369.20431900024414
Caribbean Extended,L-BFGS-B,0.0075314040020940136,0.9925459136553234,0.9890673400278077,80,TRUE,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,0.8594556579693755,0.9618163508245801,5.8382476348962267e-5,0.9954909299291165,0.042634109547704704,0.5165850501265988,0.8155384632612288,0.03392075426029488,2.0710478336242804,0.006506159980533611,0.61,7.5,0.6211180124223603,0.11764705882352941,-170.55586436842782,-162.60740485692378,-163.08919770176115,-166.55586436842782,-156.33641642506547,-152.70971052227398,369.20431900024414
Central America,LM,8.764940941921129e-4,0.9994014956709478,0.9991221936507235,1024,FALSE,Number of iterations has reached `maxiter' == 1024.,3.4964089297293553e-12,0.889619185945755,0.013044540183725039,2.515489738652914e-4,0.2273911197989143,0.00409589775386627,0.9653598649781797,2.1182262314607553e-42,0.8412260996486158,2.1617282222788604e-7,4,20,0.2,0.047619047619047616,-220.02672057247247,-212.07826106096843,-212.5600539058058,-216.02672057247247,-205.80727262911012,-202.18056672631863,15017.058691978455
Central America,NM,0.009506872016036038,0.9935083372551564,0.9904788946408961,247,TRUE,,0.017326199797853707,0.9587332097320161,0.002010976288085113,0.8333686454134701,0.43720351948607766,0.4008965440587987,0.5170986530236975,0.09599817516763455,1.2071162995918305,0.005776635544825711,1.81,9.5,0.35587188612099646,0.09523809523809523,-165.19839551714117,-157.24993600563712,-157.7317288504745,-161.19839551714117,-150.9789475737788,-147.35224167098733,409.2124819755554
Central America,Nelder-Mead,0.009506872016036038,0.9935083372551564,0.9904788946408961,247,TRUE,,0.017326199797853707,0.9587332097320161,0.002010976288085113,0.8333686454134701,0.43720351948607766,0.4008965440587987,0.5170986530236975,0.09599817516763455,1.2071162995918305,0.005776635544825711,1.81,9.5,0.35587188612099646,0.09523809523809523,-165.19839551714117,-157.24993600563712,-157.7317288504745,-161.19839551714117,-150.9789475737788,-147.35224167098733,412.7480139732361
Central America,PORT,8.805588233213624e-4,0.9993987201154747,0.9991181228360295,864,FALSE,false convergence (8),1.2888217738034475e-12,0.8923930191736161,0.013538016106771222,2.1295649347899675e-4,0.23168225458705435,0.004617809711762026,0.9795300913440625,3.48060189510319e-65,0.8205981012116134,8.233930301199234e-7,4,26,0.2,0.037037037037037035,-219.92030495366356,-211.97184544215952,-212.4536382869969,-215.92030495366356,-205.7008570103012,-202.07415110750972,3381.9214799404144
