rho1,rho,rss,convergence,r,method
-0.74,-0.74,0.188975557813702,TRUE,China,L-BFGS-B
-0.49,-0.74,5.763623749197846,TRUE,China,L-BFGS-B
-0.24,-0.74,0.1886597009018392,TRUE,China,L-BFGS-B
0.010000000000000009,-0.74,0.18142830075657906,TRUE,China,L-BFGS-B
0.26,-0.74,0.16898172515525353,TRUE,China,L-BFGS-B
0.51,-0.74,0.166945951875805,TRUE,China,L-BFGS-B
0.76,-0.74,0.16842997401772739,TRUE,China,L-BFGS-B
2,-0.74,0.3644681905081202,TRUE,China,L-BFGS-B
12,-0.74,0.3148210349507004,TRUE,China,L-BFGS-B
22,-0.74,0.33973968061066456,TRUE,China,L-BFGS-B
32,-0.74,0.34913645709459573,TRUE,China,L-BFGS-B
42,-0.74,0.35349119177484095,TRUE,China,L-BFGS-B
52,-0.74,0.3558153825694952,TRUE,China,L-BFGS-B
62,-0.74,0.3571513276457201,TRUE,China,L-BFGS-B
72,-0.74,0.3579509493030638,TRUE,China,L-BFGS-B
82,-0.74,0.3584392468494407,TRUE,China,L-BFGS-B
92,-0.74,0.3587378668803593,TRUE,China,L-BFGS-B
-0.99,-0.49,0.18692835921389006,TRUE,China,L-BFGS-B
-0.74,-0.49,0.18829649506780058,TRUE,China,L-BFGS-B
-0.49,-0.49,5.342876338636135,TRUE,China,L-BFGS-B
-0.24,-0.49,0.1886706579319952,TRUE,China,L-BFGS-B
0.010000000000000009,-0.49,0.18709230827343018,TRUE,China,L-BFGS-B
0.26,-0.49,0.1825578186410583,TRUE,China,L-BFGS-B
0.51,-0.49,0.18101509893837556,TRUE,China,L-BFGS-B
0.76,-0.49,0.18150978714545235,TRUE,China,L-BFGS-B
2,-0.49,0.368293330067763,TRUE,China,L-BFGS-B
12,-0.49,0.32258063839456635,TRUE,China,L-BFGS-B
22,-0.49,0.342523579875228,TRUE,China,L-BFGS-B
32,-0.49,0.35136179356270186,TRUE,China,L-BFGS-B
42,-0.49,0.3553923844172085,TRUE,China,L-BFGS-B
52,-0.49,0.3575159417088011,TRUE,China,L-BFGS-B
62,-0.49,0.3587227528686179,TRUE,China,L-BFGS-B
72,-0.49,0.3594374491883665,TRUE,China,L-BFGS-B
82,-0.49,0.35986823201006435,TRUE,China,L-BFGS-B
92,-0.49,0.3601275043435317,TRUE,China,L-BFGS-B
-0.99,-0.24,0.18862325927795753,TRUE,China,L-BFGS-B
-0.74,-0.24,0.1886740943732509,TRUE,China,L-BFGS-B
-0.49,-0.24,0.18867267174364022,TRUE,China,L-BFGS-B
-0.24,-0.24,0.18867805179202293,TRUE,China,L-BFGS-B
0.010000000000000009,-0.24,0.18867915073814934,TRUE,China,L-BFGS-B
0.26,-0.24,0.1886532985604201,TRUE,China,L-BFGS-B
0.51,-0.24,0.18878984214286576,TRUE,China,L-BFGS-B
0.76,-0.24,0.18874625949128476,TRUE,China,L-BFGS-B
2,-0.24,0.3721076605547078,TRUE,China,L-BFGS-B
12,-0.24,0.3300373811885836,TRUE,China,L-BFGS-B
22,-0.24,0.34577849674328387,TRUE,China,L-BFGS-B
32,-0.24,0.3539369436308589,TRUE,China,L-BFGS-B
42,-0.24,0.3576040788076562,TRUE,China,L-BFGS-B
52,-0.24,0.3595123494350084,TRUE,China,L-BFGS-B
62,-0.24,0.36058493104811834,TRUE,China,L-BFGS-B
72,-0.24,0.3612122416099615,TRUE,China,L-BFGS-B
82,-0.24,0.361584853191007,TRUE,China,L-BFGS-B
92,-0.24,0.36180464115835725,TRUE,China,L-BFGS-B
-0.99,0.010000000000000009,4.663813263053285,TRUE,China,L-BFGS-B
-0.74,0.010000000000000009,0.18867832345596852,TRUE,China,L-BFGS-B
-0.49,0.010000000000000009,0.18868409466381578,TRUE,China,L-BFGS-B
-0.24,0.010000000000000009,0.18868325747515263,TRUE,China,L-BFGS-B
0.010000000000000009,0.010000000000000009,0.18868175121419578,TRUE,China,L-BFGS-B
0.26,0.010000000000000009,0.18868040306934608,TRUE,China,L-BFGS-B
0.51,0.010000000000000009,0.18900349029422878,TRUE,China,L-BFGS-B
0.76,0.010000000000000009,0.18867674015664554,TRUE,China,L-BFGS-B
2,0.010000000000000009,0.3756711426130628,TRUE,China,L-BFGS-B
12,0.010000000000000009,0.3369579872291637,TRUE,China,L-BFGS-B
22,0.010000000000000009,0.3497878441806178,TRUE,China,L-BFGS-B
32,0.010000000000000009,0.35661789470842625,TRUE,China,L-BFGS-B
42,0.010000000000000009,0.3598932585080851,TRUE,China,L-BFGS-B
52,0.010000000000000009,0.36157809392121276,TRUE,China,L-BFGS-B
62,0.010000000000000009,0.36251428170715566,TRUE,China,L-BFGS-B
72,0.010000000000000009,0.36305481555590186,TRUE,China,L-BFGS-B
82,0.010000000000000009,0.3633701647152459,TRUE,China,L-BFGS-B
92,0.010000000000000009,0.3635517158088128,TRUE,China,L-BFGS-B
-0.99,0.26,0.18868652720403872,TRUE,China,L-BFGS-B
-0.74,0.26,0.18868779015123718,TRUE,China,L-BFGS-B
-0.49,0.26,0.18869072832824482,TRUE,China,L-BFGS-B
-0.24,0.26,0.18868620730260655,TRUE,China,L-BFGS-B
0.010000000000000009,0.26,0.18868452242349043,TRUE,China,L-BFGS-B
0.26,0.26,0.18868194175199268,TRUE,China,L-BFGS-B
0.51,0.26,0.18868204256557028,TRUE,China,L-BFGS-B
0.76,0.26,0.18867900403205837,TRUE,China,L-BFGS-B
2,0.26,0.18867131423732877,TRUE,China,L-BFGS-B
12,0.26,0.34313129024607025,TRUE,China,L-BFGS-B
22,0.26,0.3538005209954687,TRUE,China,L-BFGS-B
32,0.26,0.18867377416109654,TRUE,China,L-BFGS-B
42,0.26,0.18867434485903567,TRUE,China,L-BFGS-B
52,0.26,0.18867462644003394,TRUE,China,L-BFGS-B
62,0.26,0.18867478645174854,TRUE,China,L-BFGS-B
72,0.26,0.1886748850270067,TRUE,China,L-BFGS-B
82,0.26,0.18867495074318508,TRUE,China,L-BFGS-B
92,0.26,0.18867499519420142,TRUE,China,L-BFGS-B
-0.99,0.51,0.18868947062050281,TRUE,China,L-BFGS-B
-0.74,0.51,0.18868927516084397,TRUE,China,L-BFGS-B
-0.49,0.51,0.18868921073293,TRUE,China,L-BFGS-B
-0.24,0.51,0.18869429604876642,TRUE,China,L-BFGS-B
0.010000000000000009,0.51,0.18868569447085748,TRUE,China,L-BFGS-B
0.26,0.51,0.18868298720068558,TRUE,China,L-BFGS-B
0.51,0.51,0.1886828364746159,TRUE,China,L-BFGS-B
0.76,0.51,0.18868171883282228,TRUE,China,L-BFGS-B
2,0.51,0.18867162879577282,TRUE,China,L-BFGS-B
12,0.51,0.18867064148990312,TRUE,China,L-BFGS-B
22,0.51,0.20124168103444653,TRUE,China,L-BFGS-B
32,0.51,0.3614946333384055,TRUE,China,L-BFGS-B
42,0.51,0.18867419998458176,TRUE,China,L-BFGS-B
52,0.51,0.18867447505565815,TRUE,China,L-BFGS-B
62,0.51,0.18867464789851515,TRUE,China,L-BFGS-B
72,0.51,0.18867440367976906,TRUE,China,L-BFGS-B
82,0.51,0.1886745182418548,TRUE,China,L-BFGS-B
92,0.51,0.18867447509933707,TRUE,China,L-BFGS-B
-0.99,0.76,0.1886898841932304,TRUE,China,L-BFGS-B
-0.74,0.76,0.1886897767926128,TRUE,China,L-BFGS-B
-0.49,0.76,0.18868934754872657,TRUE,China,L-BFGS-B
-0.24,0.76,0.1886884317069249,TRUE,China,L-BFGS-B
0.010000000000000009,0.76,0.1886866770276691,TRUE,China,L-BFGS-B
0.26,0.76,0.18868406544627353,TRUE,China,L-BFGS-B
0.51,0.76,0.18868325257010676,TRUE,China,L-BFGS-B
0.76,0.76,0.1886833682811882,TRUE,China,L-BFGS-B
2,0.76,0.38268463619346826,TRUE,China,L-BFGS-B
12,0.76,0.35258454824765517,TRUE,China,L-BFGS-B
22,0.76,0.35970974148396734,TRUE,China,L-BFGS-B
32,0.76,0.36329187614804465,TRUE,China,L-BFGS-B
42,0.76,0.3651184785943261,TRUE,China,L-BFGS-B
52,0.76,0.188674366461811,TRUE,China,L-BFGS-B
62,0.76,0.36672122578841293,TRUE,China,L-BFGS-B
72,0.76,0.36703032002697267,TRUE,China,L-BFGS-B
82,0.76,0.36719810293629496,TRUE,China,L-BFGS-B
92,0.76,0.3672833479106794,TRUE,China,L-BFGS-B
-0.99,2,0.1886849664012803,TRUE,China,L-BFGS-B
-0.74,2,0.18868496429292367,TRUE,China,L-BFGS-B
-0.49,2,0.18868493653696586,TRUE,China,L-BFGS-B
-0.24,2,0.18868480242406108,TRUE,China,L-BFGS-B
0.010000000000000009,2,0.18864984103733248,TRUE,China,L-BFGS-B
0.26,2,0.18868333437797516,TRUE,China,L-BFGS-B
0.51,2,0.18868146425300442,TRUE,China,L-BFGS-B
0.76,2,0.4317580508165965,TRUE,China,L-BFGS-B
2,2,0.3760878950376039,TRUE,China,L-BFGS-B
12,2,0.35698960460435564,TRUE,China,L-BFGS-B
22,2,0.3592407028158348,TRUE,China,L-BFGS-B
32,2,0.36060917283653726,TRUE,China,L-BFGS-B
42,2,0.36134179958511486,TRUE,China,L-BFGS-B
52,2,0.3617440779063172,TRUE,China,L-BFGS-B
62,2,0.3619612704106862,TRUE,China,L-BFGS-B
72,2,0.36208023992120114,TRUE,China,L-BFGS-B
82,2,0.3621424328015391,TRUE,China,L-BFGS-B
92,2,0.36217108760836497,TRUE,China,L-BFGS-B
-0.99,12,0.22501944650931663,TRUE,China,L-BFGS-B
-0.74,12,0.2250598985589279,TRUE,China,L-BFGS-B
-0.49,12,0.22510080552929296,TRUE,China,L-BFGS-B
-0.24,12,0.2251422260119236,TRUE,China,L-BFGS-B
0.010000000000000009,12,0.22518412123519654,TRUE,China,L-BFGS-B
0.26,12,0.2252264743843076,TRUE,China,L-BFGS-B
0.51,12,0.22526928953655617,TRUE,China,L-BFGS-B
0.76,12,0.22531249168117284,TRUE,China,L-BFGS-B
2,12,0.22552481770999197,TRUE,China,L-BFGS-B
12,12,0.22698523976886234,TRUE,China,L-BFGS-B
22,12,0.22812460188627096,TRUE,China,L-BFGS-B
32,12,0.22893409175989324,TRUE,China,L-BFGS-B
42,12,0.22952330919569838,TRUE,China,L-BFGS-B
52,12,0.22996392598600898,TRUE,China,L-BFGS-B
62,12,0.23030156049789383,TRUE,China,L-BFGS-B
72,12,0.23056621034107216,TRUE,China,L-BFGS-B
82,12,0.23077799410606523,TRUE,China,L-BFGS-B
92,12,0.23095074863054027,TRUE,China,L-BFGS-B
-0.99,22,0.20058546908165073,TRUE,China,L-BFGS-B
-0.74,22,0.20059393051301933,TRUE,China,L-BFGS-B
-0.49,22,0.20060250098301383,TRUE,China,L-BFGS-B
-0.24,22,0.20061118209109843,TRUE,China,L-BFGS-B
0.010000000000000009,22,0.200619975278818,TRUE,China,L-BFGS-B
0.26,22,0.20062888180937258,TRUE,China,L-BFGS-B
0.51,22,0.2006379027483496,TRUE,China,L-BFGS-B
0.76,22,0.20064703894152644,TRUE,China,L-BFGS-B
2,22,0.20069405854114739,TRUE,China,L-BFGS-B
12,22,0.20113293759164158,TRUE,China,L-BFGS-B
22,22,0.20154477816347519,TRUE,China,L-BFGS-B
32,22,0.20186800734218585,TRUE,China,L-BFGS-B
42,22,0.20211720302856903,TRUE,China,L-BFGS-B
52,22,0.2023107160115937,TRUE,China,L-BFGS-B
62,22,0.20246286401741537,TRUE,China,L-BFGS-B
72,22,0.20258424788783402,TRUE,China,L-BFGS-B
82,22,0.20268260346427552,TRUE,China,L-BFGS-B
92,22,0.2027635483571958,TRUE,China,L-BFGS-B
-0.99,32,0.19490655216462888,TRUE,China,L-BFGS-B
-0.74,32,0.19490887746633484,TRUE,China,L-BFGS-B
-0.49,32,0.1949112982611973,TRUE,China,L-BFGS-B
-0.24,32,0.19491366407130764,TRUE,China,L-BFGS-B
0.010000000000000009,32,0.19491608879072692,TRUE,China,L-BFGS-B
0.26,32,0.19491853417188568,TRUE,China,L-BFGS-B
0.51,32,0.19492100084757172,TRUE,China,L-BFGS-B
0.76,32,0.194923489158806,TRUE,China,L-BFGS-B
2,32,0.19493616022672647,TRUE,China,L-BFGS-B
12,32,0.19505676671194147,TRUE,China,L-BFGS-B
22,32,0.19518612059818163,TRUE,China,L-BFGS-B
32,32,0.1953008381107741,TRUE,China,L-BFGS-B
42,32,0.1953967635292019,TRUE,China,L-BFGS-B
52,32,0.195475268396948,TRUE,China,L-BFGS-B
62,32,0.19553926746566552,TRUE,China,L-BFGS-B
72,32,0.1955915863366599,TRUE,China,L-BFGS-B
82,32,0.19563474075320167,TRUE,China,L-BFGS-B
92,32,0.19567062052372067,TRUE,China,L-BFGS-B
-0.99,42,0.19281591151653252,TRUE,China,L-BFGS-B
-0.74,42,0.19281673459303736,TRUE,China,L-BFGS-B
-0.49,42,0.192817562344963,TRUE,China,L-BFGS-B
-0.24,42,0.19281839611321272,TRUE,China,L-BFGS-B
0.010000000000000009,42,0.19281920367345967,TRUE,China,L-BFGS-B
0.26,42,0.1928200818444997,TRUE,China,L-BFGS-B
0.51,42,0.19282093289652633,TRUE,China,L-BFGS-B
0.76,42,0.19282179004309918,TRUE,China,L-BFGS-B
2,42,0.19282612695644763,TRUE,China,L-BFGS-B
12,42,0.19286642878310278,TRUE,China,L-BFGS-B
22,42,0.192911970402207,TRUE,China,L-BFGS-B
32,42,0.1929558825528853,TRUE,China,L-BFGS-B
42,42,0.192995010489247,TRUE,China,L-BFGS-B
52,42,0.19302852933741063,TRUE,China,L-BFGS-B
62,42,0.19305671084058332,TRUE,China,L-BFGS-B
72,42,0.19308026136451267,TRUE,China,L-BFGS-B
82,42,0.1930999781059084,TRUE,China,L-BFGS-B
92,42,0.19311658815682725,TRUE,China,L-BFGS-B
-0.99,52,0.19180198274267124,TRUE,China,L-BFGS-B
-0.74,52,0.19180227038438616,TRUE,China,L-BFGS-B
-0.49,52,0.19180261100676652,TRUE,China,L-BFGS-B
-0.24,52,0.19180290391604027,TRUE,China,L-BFGS-B
0.010000000000000009,52,0.19180324194603138,TRUE,China,L-BFGS-B
0.26,52,0.19180356463750647,TRUE,China,L-BFGS-B
0.51,52,0.19180385623073948,TRUE,China,L-BFGS-B
0.76,52,0.19180420772952936,TRUE,China,L-BFGS-B
2,52,0.19180584571258918,TRUE,China,L-BFGS-B
12,52,0.19182100053643183,TRUE,China,L-BFGS-B
22,52,0.19183863566148582,TRUE,China,L-BFGS-B
32,52,0.1918566127084405,TRUE,China,L-BFGS-B
42,52,0.19187339254483632,TRUE,China,L-BFGS-B
52,52,0.19188834797522372,TRUE,China,L-BFGS-B
62,52,0.1919012055130738,TRUE,China,L-BFGS-B
72,52,0.19191220133520112,TRUE,China,L-BFGS-B
82,52,0.1919215257298381,TRUE,China,L-BFGS-B
92,52,0.19192945463779215,TRUE,China,L-BFGS-B
-0.99,62,0.19120963621973763,TRUE,China,L-BFGS-B
-0.74,62,0.19120975665479975,TRUE,China,L-BFGS-B
-0.49,62,0.19120987849048204,TRUE,China,L-BFGS-B
-0.24,62,0.19121000125895862,TRUE,China,L-BFGS-B
0.010000000000000009,62,0.19121012496132903,TRUE,China,L-BFGS-B
0.26,62,0.19121024991668162,TRUE,China,L-BFGS-B
0.51,62,0.1912103786658947,TRUE,China,L-BFGS-B
0.76,62,0.19121050168129802,TRUE,China,L-BFGS-B
2,62,0.19121114592996777,TRUE,China,L-BFGS-B
12,62,0.19121714466487585,TRUE,China,L-BFGS-B
22,62,0.191224337040377,TRUE,China,L-BFGS-B
32,62,0.19123199569268814,TRUE,China,L-BFGS-B
42,62,0.19123944175487406,TRUE,China,L-BFGS-B
52,62,0.19124626045808285,TRUE,China,L-BFGS-B
62,62,0.19125228532513844,TRUE,China,L-BFGS-B
72,62,0.19125750657865592,TRUE,China,L-BFGS-B
82,62,0.19126199617723288,TRUE,China,L-BFGS-B
92,62,0.19126585797599757,TRUE,China,L-BFGS-B
-0.99,72,0.19081747032166343,TRUE,China,L-BFGS-B
-0.74,72,0.19081751785976303,TRUE,China,L-BFGS-B
-0.49,72,0.1908175658115406,TRUE,China,L-BFGS-B
-0.24,72,0.19081761435100447,TRUE,China,L-BFGS-B
0.010000000000000009,72,0.19081766304075154,TRUE,China,L-BFGS-B
0.26,72,0.19081771215957322,TRUE,China,L-BFGS-B
0.51,72,0.19081776177639012,TRUE,China,L-BFGS-B
0.76,72,0.19081781181175145,TRUE,China,L-BFGS-B
2,72,0.19081806623000935,TRUE,China,L-BFGS-B
12,72,0.19082049504860726,TRUE,China,L-BFGS-B
22,72,0.19082350930838135,TRUE,China,L-BFGS-B
32,72,0.19082684417110668,TRUE,China,L-BFGS-B
42,72,0.1908301997869995,TRUE,China,L-BFGS-B
52,72,0.1908333582435041,TRUE,China,L-BFGS-B
62,72,0.19083620808700708,TRUE,China,L-BFGS-B
72,72,0.19083871924314186,TRUE,China,L-BFGS-B
82,72,0.19084090550727484,TRUE,China,L-BFGS-B
92,72,0.19084280374834686,TRUE,China,L-BFGS-B
-0.99,82,0.1905356013171692,TRUE,China,L-BFGS-B
-0.74,82,0.19053562008086602,TRUE,China,L-BFGS-B
-0.49,82,0.19053563902835416,TRUE,China,L-BFGS-B
-0.24,82,0.19053565821657287,TRUE,China,L-BFGS-B
0.010000000000000009,82,0.19053567753478887,TRUE,China,L-BFGS-B
0.26,82,0.19053569698130823,TRUE,China,L-BFGS-B
0.51,82,0.19053571673208652,TRUE,China,L-BFGS-B
0.76,82,0.19053573654935071,TRUE,China,L-BFGS-B
2,82,0.190535837949562,TRUE,China,L-BFGS-B
12,82,0.19053682949453854,TRUE,China,L-BFGS-B
22,82,0.19053810818188338,TRUE,China,L-BFGS-B
32,82,0.19053957660882243,TRUE,China,L-BFGS-B
42,82,0.19054110264393773,TRUE,China,L-BFGS-B
52,82,0.19054257684502054,TRUE,China,L-BFGS-B
62,82,0.19054393462095323,TRUE,China,L-BFGS-B
72,82,0.19054514892226082,TRUE,China,L-BFGS-B
82,82,0.19054621985835477,TRUE,China,L-BFGS-B
92,82,0.19054715846881798,TRUE,China,L-BFGS-B
-0.99,92,0.19032166586738358,TRUE,China,L-BFGS-B
-0.74,92,0.19032167328624502,TRUE,China,L-BFGS-B
-0.49,92,0.1903216807817647,TRUE,China,L-BFGS-B
-0.24,92,0.19032168837014649,TRUE,China,L-BFGS-B
0.010000000000000009,92,0.19032169602549617,TRUE,China,L-BFGS-B
0.26,92,0.19032170376614999,TRUE,China,L-BFGS-B
0.51,92,0.1903217116036241,TRUE,China,L-BFGS-B
0.76,92,0.19032171950760873,TRUE,China,L-BFGS-B
2,92,0.19032175998899686,TRUE,China,L-BFGS-B
12,92,0.1903221662202559,TRUE,China,L-BFGS-B
22,92,0.19032271186556032,TRUE,China,L-BFGS-B
32,92,0.19032336209854328,TRUE,China,L-BFGS-B
42,92,0.190324059452889,TRUE,China,L-BFGS-B
52,92,0.19032475038019447,TRUE,China,L-BFGS-B
62,92,0.19032539934953072,TRUE,China,L-BFGS-B
72,92,0.1903259890116301,TRUE,China,L-BFGS-B
82,92,0.1903265152409319,TRUE,China,L-BFGS-B
92,92,0.19032698091542574,TRUE,China,L-BFGS-B
-0.99,-0.99,0.0015784388790733735,TRUE,Eastern Africa,LM
-0.74,-0.99,0.001578539855008759,TRUE,Eastern Africa,LM
-0.49,-0.99,0.0015790542306402065,TRUE,Eastern Africa,LM
-0.24,-0.99,0.0015799782625537508,TRUE,Eastern Africa,LM
0.010000000000000009,-0.99,0.0015813077775075478,TRUE,Eastern Africa,LM
0.26,-0.99,0.001583038254726734,TRUE,Eastern Africa,LM
0.51,-0.99,0.0015851647603245663,TRUE,Eastern Africa,LM
0.76,-0.99,0.0015876820306863304,TRUE,Eastern Africa,LM
2,-0.99,0.0016057397387051933,TRUE,Eastern Africa,LM
12,-0.99,0.0019806757215115067,TRUE,Eastern Africa,LM
22,-0.99,0.0024407031052054214,TRUE,Eastern Africa,LM
32,-0.99,0.0027572321079318085,TRUE,Eastern Africa,LM
42,-0.99,0.0028599624701159876,TRUE,Eastern Africa,LM
52,-0.99,0.003056480577612302,TRUE,Eastern Africa,LM
62,-0.99,0.0029200105276330148,TRUE,Eastern Africa,LM
72,-0.99,0.002931424943538138,TRUE,Eastern Africa,LM
82,-0.99,0.0029380053397705394,TRUE,Eastern Africa,LM
92,-0.99,0.0029418628745732592,TRUE,Eastern Africa,LM
-0.99,-0.74,0.0015766954984506646,TRUE,Eastern Africa,LM
-0.74,-0.74,0.0015768390797419104,TRUE,Eastern Africa,LM
-0.49,-0.74,0.0015773948475683013,TRUE,Eastern Africa,LM
-0.24,-0.74,0.001578359049460503,TRUE,Eastern Africa,LM
0.010000000000000009,-0.74,0.001579727562281334,TRUE,Eastern Africa,LM
0.26,-0.74,0.0015814958584074884,TRUE,Eastern Africa,LM
0.51,-0.74,0.0015836590404128851,TRUE,Eastern Africa,LM
0.76,-0.74,0.0015862118503355415,TRUE,Eastern Africa,LM
2,-0.74,0.0016044297224588988,TRUE,Eastern Africa,LM
12,-0.74,0.004660628115995566,TRUE,Eastern Africa,LM
22,-0.74,0.002438887664359719,TRUE,Eastern Africa,LM
32,-0.74,0.0027493136245374432,TRUE,Eastern Africa,LM
42,-0.74,0.002844079525464436,TRUE,Eastern Africa,LM
52,-0.74,0.002881577233940598,TRUE,Eastern Africa,LM
62,-0.74,0.0029011402729643655,TRUE,Eastern Africa,LM
72,-0.74,0.0029561617826328115,TRUE,Eastern Africa,LM
82,-0.74,0.0029183113888485864,TRUE,Eastern Africa,LM
92,-0.74,0.002921923418085358,TRUE,Eastern Africa,LM
-0.99,-0.49,0.0015749811251573023,TRUE,Eastern Africa,LM
-0.74,-0.49,0.0015751677832495732,TRUE,Eastern Africa,LM
-0.49,-0.49,0.0015757654199824033,TRUE,Eastern Africa,LM
-0.24,-0.49,0.0015767703115299031,TRUE,Eastern Africa,LM
0.010000000000000009,-0.49,0.0015781783395745418,TRUE,Eastern Africa,LM
0.26,-0.49,0.0015799850052237083,TRUE,Eastern Africa,LM
0.51,-0.49,0.0015821854105003003,TRUE,Eastern Africa,LM
0.76,-0.49,0.001584774334300757,TRUE,Eastern Africa,LM
2,-0.49,0.0016031554458786584,TRUE,Eastern Africa,LM
12,-0.49,0.001979069193861235,TRUE,Eastern Africa,LM
22,-0.49,0.002437162723859007,TRUE,Eastern Africa,LM
32,-0.49,0.0027407512851691006,TRUE,Eastern Africa,LM
42,-0.49,0.0028280278422667645,TRUE,Eastern Africa,LM
52,-0.49,0.0029527798312866216,TRUE,Eastern Africa,LM
62,-0.49,0.0028824059359801517,TRUE,Eastern Africa,LM
72,-0.49,0.002892912025661551,TRUE,Eastern Africa,LM
82,-0.49,0.002898893638295086,TRUE,Eastern Africa,LM
92,-0.49,0.0029023050318205735,TRUE,Eastern Africa,LM
-0.99,-0.24,0.0015733000190128897,TRUE,Eastern Africa,LM
-0.74,-0.24,0.0015735301640980538,TRUE,Eastern Africa,LM
-0.49,-0.24,0.0015741700983100033,TRUE,Eastern Africa,LM
-0.24,-0.24,0.0015752161194899418,TRUE,Eastern Africa,LM
0.010000000000000009,-0.24,0.0015766641270213429,TRUE,Eastern Africa,LM
0.26,-0.24,0.0015785096463339985,TRUE,Eastern Africa,LM
0.51,-0.24,0.0015807477767400173,TRUE,Eastern Africa,LM
0.76,-0.24,0.0015833733369849206,TRUE,Eastern Africa,LM
2,-0.24,0.0016019205504188882,TRUE,Eastern Africa,LM
12,-0.24,0.0019783769351067316,TRUE,Eastern Africa,LM
22,-0.24,0.0024355319781590883,TRUE,Eastern Africa,LM
32,-0.24,0.0027314833683100624,TRUE,Eastern Africa,LM
42,-0.24,0.0028118261588122497,TRUE,Eastern Africa,LM
52,-0.24,0.0028457055467435936,TRUE,Eastern Africa,LM
62,-0.24,0.002863828057612007,TRUE,Eastern Africa,LM
72,-0.24,0.002856822863125925,TRUE,Eastern Africa,LM
82,-0.24,0.0028797760740826785,TRUE,Eastern Africa,LM
92,-0.24,0.0028438380671678932,TRUE,Eastern Africa,LM
-0.99,0.010000000000000009,0.00157165643357525,TRUE,Eastern Africa,LM
-0.74,0.010000000000000009,0.001571930396131002,TRUE,Eastern Africa,LM
-0.49,0.010000000000000009,0.0015726129886223538,TRUE,Eastern Africa,LM
-0.24,0.010000000000000009,0.001573700515913566,TRUE,Eastern Africa,LM
0.010000000000000009,0.010000000000000009,0.0015751889047923265,TRUE,Eastern Africa,LM
0.26,0.010000000000000009,0.0015770736811883714,TRUE,Eastern Africa,LM
0.51,0.010000000000000009,0.0015793500037753244,TRUE,Eastern Africa,LM
0.76,0.010000000000000009,0.0015820126651839874,TRUE,Eastern Africa,LM
2,0.010000000000000009,0.0016007286085095902,TRUE,Eastern Africa,LM
12,0.010000000000000009,0.0019777630281743947,TRUE,Eastern Africa,LM
22,0.010000000000000009,0.00243399906794281,TRUE,Eastern Africa,LM
32,0.010000000000000009,0.0027214924963021264,TRUE,Eastern Africa,LM
42,0.010000000000000009,0.0027954898099112886,TRUE,Eastern Africa,LM
52,0.010000000000000009,0.0028278410139461587,TRUE,Eastern Africa,LM
62,0.010000000000000009,0.002845423934402643,TRUE,Eastern Africa,LM
72,0.010000000000000009,0.0028092987700943485,TRUE,Eastern Africa,LM
82,0.010000000000000009,0.0028609801562791454,TRUE,Eastern Africa,LM
92,0.010000000000000009,0.002864126159886346,TRUE,Eastern Africa,LM
-0.99,0.26,0.0015700545554094647,TRUE,Eastern Africa,LM
-0.74,0.26,0.0015703725995705054,TRUE,Eastern Africa,LM
-0.49,0.26,0.001571098136600734,TRUE,Eastern Africa,LM
-0.24,0.26,0.0015722274940308608,TRUE,Eastern Africa,LM
0.010000000000000009,0.26,0.0015737565913640653,TRUE,Eastern Africa,LM
0.26,0.26,0.0015756809998116413,TRUE,Eastern Africa,LM
0.51,0.26,0.0015779958843623104,TRUE,Eastern Africa,LM
0.76,0.26,0.0015806960566434917,TRUE,Eastern Africa,LM
2,0.26,0.001599583095434778,TRUE,Eastern Africa,LM
12,0.26,0.0019772305633235505,TRUE,Eastern Africa,LM
22,0.26,0.0024325675722453523,TRUE,Eastern Africa,LM
32,0.26,0.002710799649703071,TRUE,Eastern Africa,LM
42,0.26,0.002779028538850473,TRUE,Eastern Africa,LM
52,0.26,0.0028100365623868625,TRUE,Eastern Africa,LM
62,0.26,0.002777605262850959,TRUE,Eastern Africa,LM
72,0.26,0.002763304268167273,TRUE,Eastern Africa,LM
82,0.26,0.0027564613222858503,TRUE,Eastern Africa,LM
92,0.26,0.0028456069520953614,TRUE,Eastern Africa,LM
-0.99,0.51,0.0015684984995482524,TRUE,Eastern Africa,LM
-0.74,0.51,0.0015688608136976638,TRUE,Eastern Africa,LM
-0.49,0.51,0.0015696295053877593,TRUE,Eastern Africa,LM
-0.24,0.51,0.0015708009229548423,TRUE,Eastern Africa,LM
0.010000000000000009,0.51,0.0015723710264443295,TRUE,Eastern Africa,LM
0.26,0.51,0.0015743353530830162,TRUE,Eastern Africa,LM
0.51,0.51,0.0015766891213903024,TRUE,Eastern Africa,LM
0.76,0.51,0.001579427155315552,TRUE,Eastern Africa,LM
2,0.51,0.0015984873823685023,TRUE,Eastern Africa,LM
12,0.51,0.001976782449017428,TRUE,Eastern Africa,LM
22,0.51,0.0024312410052518,TRUE,Eastern Africa,LM
32,0.51,0.002699447304176855,TRUE,Eastern Africa,LM
42,0.51,0.002762443041253572,TRUE,Eastern Africa,LM
52,0.51,0.002792291326665289,TRUE,Eastern Africa,LM
62,0.51,0.0028091825022072865,TRUE,Eastern Africa,LM
72,0.51,0.002818899463277375,TRUE,Eastern Africa,LM
82,0.51,0.002824424754065844,TRUE,Eastern Africa,LM
92,0.51,0.002827491117368249,TRUE,Eastern Africa,LM
