year,region,total_factor_productivity,share_capital_valueadded,share_valueadded_output,elasticity_substitution_capital_labour,elasticity_substitution_valueadded_energy,valueadded_CES_exponent,output_CES_exponent,gamma_parameter,nu_parameter,converged
2005,Middle Africa,0.7587245746034492,2.8443312773797587,0.9074485860432598,1.3157894736842106,3.846153846153846,-0.24,-0.74,2.43811418060287e-19,0.1440726012875819,TRUE
2006,Middle Africa,0.7750105370649595,2.8443312773797587,0.9074485860432598,1.3157894736842106,3.846153846153846,-0.24,-0.74,2.43811418060287e-19,0.1440726012875819,TRUE
2007,Middle Africa,0.791646076411384,2.8443312773797587,0.9074485860432598,1.3157894736842106,3.846153846153846,-0.24,-0.74,2.43811418060287e-19,0.1440726012875819,TRUE
2008,Middle Africa,0.8086386962826674,2.8443312773797587,0.9074485860432598,1.3157894736842106,3.846153846153846,-0.24,-0.74,2.43811418060287e-19,0.1440726012875819,TRUE
2009,Middle Africa,0.8259960613837874,2.8443312773797587,0.9074485860432598,1.3157894736842106,3.846153846153846,-0.24,-0.74,2.43811418060287e-19,0.1440726012875819,TRUE
2010,Middle Africa,0.8437260009420027,2.8443312773797587,0.9074485860432598,1.3157894736842106,3.846153846153846,-0.24,-0.74,2.43811418060287e-19,0.1440726012875819,TRUE
2011,Middle Africa,0.8618365122383097,2.8443312773797587,0.9074485860432598,1.3157894736842106,3.846153846153846,-0.24,-0.74,2.43811418060287e-19,0.1440726012875819,TRUE
2012,Middle Africa,0.8803357642147044,2.8443312773797587,0.9074485860432598,1.3157894736842106,3.846153846153846,-0.24,-0.74,2.43811418060287e-19,0.1440726012875819,TRUE
2013,Middle Africa,0.8992321011588765,2.8443312773797587,0.9074485860432598,1.3157894736842106,3.846153846153846,-0.24,-0.74,2.43811418060287e-19,0.1440726012875819,TRUE
2014,Middle Africa,0.9185340464679667,2.8443312773797587,0.9074485860432598,1.3157894736842106,3.846153846153846,-0.24,-0.74,2.43811418060287e-19,0.1440726012875819,TRUE
2015,Middle Africa,0.9382503064931739,2.8443312773797587,0.9074485860432598,1.3157894736842106,3.846153846153846,-0.24,-0.74,2.43811418060287e-19,0.1440726012875819,TRUE
2016,Middle Africa,0.9583897744668252,2.8443312773797587,0.9074485860432598,1.3157894736842106,3.846153846153846,-0.24,-0.74,2.43811418060287e-19,0.1440726012875819,TRUE
2017,Middle Africa,0.9789615345137693,2.8443312773797587,0.9074485860432598,1.3157894736842106,3.846153846153846,-0.24,-0.74,2.43811418060287e-19,0.1440726012875819,TRUE
2018,Middle Africa,0.9999748657488707,2.8443312773797587,0.9074485860432598,1.3157894736842106,3.846153846153846,-0.24,-0.74,2.43811418060287e-19,0.1440726012875819,TRUE
2019,Middle Africa,1.021439246462454,2.8443312773797587,0.9074485860432598,1.3157894736842106,3.846153846153846,-0.24,-0.74,2.43811418060287e-19,0.1440726012875819,TRUE
2020,Middle Africa,1.043364358395589,2.8443312773797587,0.9074485860432598,1.3157894736842106,3.846153846153846,-0.24,-0.74,2.43811418060287e-19,0.1440726012875819,TRUE
2021,Middle Africa,1.0657600911071454,2.8443312773797587,0.9074485860432598,1.3157894736842106,3.846153846153846,-0.24,-0.74,2.43811418060287e-19,0.1440726012875819,TRUE
2022,Middle Africa,1.0886365464345853,2.8443312773797587,0.9074485860432598,1.3157894736842106,3.846153846153846,-0.24,-0.74,2.43811418060287e-19,0.1440726012875819,TRUE
2000,Non-EU Europe,0.7179374651735966,0.39468056723156153,0.1029714321132622,0.3333333333333333,0.07692307692307693,2,12,7.214670666220626e-14,0.7154603053588068,TRUE
2001,Non-EU Europe,0.7287617203657948,0.39468056723156153,0.1029714321132622,0.3333333333333333,0.07692307692307693,2,12,7.214670666220626e-14,0.7154603053588068,TRUE
2002,Non-EU Europe,0.739749171527212,0.39468056723156153,0.1029714321132622,0.3333333333333333,0.07692307692307693,2,12,7.214670666220626e-14,0.7154603053588068,TRUE
