r,method,rss,R2,adjR2,iter,conv,message,gamma,p_gamma,lambda,p_lambda,delta_KL,p_delta_KL,delta_VAE,p_delta_VAE,nu,p_nu,rho_KL,rho_VAE,sigma_KL,sigma_VAE,AIC_naive,BIC_naive,AICc_naive,AIC_plusRho,BIC_plusRho,AICc_plusRho,runtime,dAICc,wAICc
India,LM,0.007683489265020763,0.9980510841015636,0.9971415900156266,316,TRUE,Relative error in the sum of squares is at most `ftol'.,1.0610818001010658e-14,0.9527897161029474,0.015930923659979633,0.05641505566476598,0.4242252652122458,0.05153107707104742,0.6911173215189529,6.0321001100326876e-15,1.2585146013733983,0.0018242464163597742,-0.74,-0.99,3.846153846153846,99.99999999999991,-170.0960415495591,-162.14758203805505,-162.62937488289242,-166.0960415495591,-155.87659360619674,-152.24988770340525,338.96010303497314,0,0.8119298540618233
India,NM,0.018738703281174593,0.9952469307262494,0.9930288317318324,281,TRUE,,0.014383148194644325,0.9704125930949429,0.00209926775816349,0.8748485619815504,0.32348777042714194,0.26692504105245207,0.575192567096513,0.00204526450410449,1.588790573393493,0.017668364629189456,-0.24,0.010000000000000009,1.3157894736842106,0.9900990099009901,-149.59114356194172,-141.64268405043768,-142.12447689527505,-145.59114356194172,-135.37169561857937,-131.74498971578788,11.993990898132324,20.50489798761737,2.8637591273602837e-5
India,Nelder-Mead,0.018738703281174593,0.9952469307262494,0.9930288317318324,281,TRUE,,0.014383148194644325,0.9704125930949429,0.00209926775816349,0.8748485619815504,0.32348777042714194,0.26692504105245207,0.575192567096513,0.00204526450410449,1.588790573393493,0.017668364629189456,-0.24,0.010000000000000009,1.3157894736842106,0.9900990099009901,-149.59114356194172,-141.64268405043768,-142.12447689527505,-145.59114356194172,-135.37169561857937,-131.74498971578788,11.829467058181763,20.50489798761737,2.8637591273602837e-5
India,PORT,0.008727759090234233,0.99778620521719,0.996753100985212,384,FALSE,false convergence (8),3.9291302761891975e-15,0.9585141148898053,0.016418172725088557,0.08406285799035955,0.1487717361743712,0.23282611882575086,0.6760876761330804,1.474889090059886e-7,1.5136991011230034,0.0015417579442870105,0.26,-0.99,0.7936507936507936,99.99999999999991,-167.16503952022165,-159.2165800087176,-159.69837285355499,-163.16503952022165,-152.9455915768593,-149.31888567406781,72.33547186851501,2.931002029337435,0.18752514350962773
India,Newton,0.03485850596747061,0.9911581451951753,0.9870319462862571,2,TRUE,,0.9789718758747186,0.9600273548429957,-9.406883004656171e-7,0.9999239371858625,0.45557613779296885,0.9928450118259345,0.574044469595975,0.008399565353582206,1.0243661270422406,2.98286945634303e-10,92,-0.99,0.010752688172043012,99.99999999999991,-135.31490321771847,-127.36644370621443,-127.8482365510518,-131.31490321771847,-121.09545527435611,-117.46874937156463,6.654263019561768,34.78113833184062,2.274522746998767e-8
India,CG,0.02228975739953043,0.9943462063823009,0.9917077693607079,2230,FALSE,,0.9964426241868488,0.9624951757152233,-5.327318124012427e-6,0.999595833074694,0.6407594799988627,4.314894058694974e-4,0.45504974162286693,0.1566241225925708,1.3029257993703514,3.5344549237768403e-7,-0.74,12,3.846153846153846,0.07692307692307693,-145.59981132215864,-137.6513518106546,-138.13314465549198,-141.59981132215864,-131.3803633787963,-127.7536574760048,200.58534717559814,24.496230227400446,3.892509693748748e-6
India,CG,0.02228975739953043,0.9943462063823009,0.9917077693607079,501,FALSE,,0.9964426241868488,0.9624951757152233,-5.327318124012427e-6,0.999595833074694,0.6407594799988627,4.314894058694974e-4,0.45504974162286693,0.1566241225925708,1.3029257993703514,3.5344549237768403e-7,-0.74,12,3.846153846153846,0.07692307692307693,-145.59981132215864,-137.6513518106546,-138.13314465549198,-141.59981132215864,-131.3803633787963,-127.7536574760048,200.58534717559814,24.496230227400446,3.892509693748748e-6
India,L-BFGS-B,0.015576185423936557,0.9960491029059021,0.9942053509286564,40,TRUE,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,0.9614291920357843,0.9563520625564116,2.8412027304707288e-5,0.9974908882700382,0.6868109568033773,5.699970373389429e-6,0.5402901569532899,0.06834533722734998,1.3357329749511606,2.5247092652330894e-8,-0.99,12,99.99999999999991,0.07692307692307693,-153.84264541630185,-145.8941859047978,-146.37597874963518,-149.84264541630185,-139.6231974729395,-135.996491570148,3.916469097137451,16.25339613325724,2.3995974069345935e-4
India,L-BFGS-B,0.015576185423936557,0.9960491029059021,0.9942053509286564,40,TRUE,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,0.9614291920357843,0.9563520625564116,2.8412027304707288e-5,0.9974908882700382,0.6868109568033773,5.699970373389429e-6,0.5402901569532899,0.06834533722734998,1.3357329749511606,2.5247092652330894e-8,-0.99,12,99.99999999999991,0.07692307692307693,-153.84264541630185,-145.8941859047978,-146.37597874963518,-149.84264541630185,-139.6231974729395,-135.996491570148,3.916469097137451,16.25339613325724,2.3995974069345935e-4
Japan,LM,0.001168658346475292,0.9735315070521495,0.961179543676486,157,TRUE,Relative error in the sum of squares is at most `ftol'.,3.448245045645984e-13,0.6088660873831057,0.014191497933554027,9.152819472996175e-49,11.078107145915107,0.8749944535900647,0.035189952726183193,0.869694825457792,0.6524891094556692,9.674051095502442e-4,0.010000000000000009,-0.24,0.9900990099009901,1.3157894736842106,-213.4100416793537,-205.46158216784966,-205.94337501268703,-209.4100416793537,-199.19059373599134,-195.56388783319986,117.1924741268158,0,0.5855520735258357
Japan,NM,0.009988026984527455,0.7737850222862422,0.6682180326864886,1453,TRUE,,9.207949817598827e-5,0.6411741547211431,0.004597144604464535,1.5065257758727815e-5,0.37511983298121904,0.7086180053491422,1.1812891776344765,0.9263198445289016,0.31775305516429336,0.5952741782935012,-0.74,52,3.846153846153846,0.018867924528301886,-164.0628356784605,-156.11437616695645,-156.59616901179382,-160.0628356784605,-149.84338773509813,-146.21668183230665,7.663259029388428,49.34720600089321,1.12708297965735e-11
Japan,Nelder-Mead,0.009988026984527455,0.7737850222862422,0.6682180326864886,1453,TRUE,,9.207949817598827e-5,0.6411741547211431,0.004597144604464535,1.5065257758727815e-5,0.37511983298121904,0.7086180053491422,1.1812891776344765,0.9263198445289016,0.31775305516429336,0.5952741782935012,-0.74,52,3.846153846153846,0.018867924528301886,-164.0628356784605,-156.11437616695645,-156.59616901179382,-160.0628356784605,-149.84338773509813,-146.21668183230665,7.930166006088257,49.34720600089321,1.12708297965735e-11
Japan,PORT,0.0012043129452159946,0.9727239797725361,0.9599951703330529,25,FALSE,false convergence (8),1.1250812530193998e-13,0.5786548581288332,0.01474180862054586,1.3646388017945042e-61,0.5156271455444014,0.003282317603107244,0.06455821446502577,0.3074163603671744,1.0508513967982114,1.081800971790263e-9,2,12,0.3333333333333333,0.07692307692307693,-212.7188259920197,-204.77036648051566,-205.25215932535303,-208.7188259920197,-198.49937804865735,-194.87267214586586,60.25313210487366,0.6912156873339939,0.414447900375366
Japan,Newton,0.05175851671778059,-0.1722587177575432,-0.7193127860443969,2,TRUE,,1.0763489812115086,0.7988610436746912,-4.914071101976827e-5,0.9798084671984745,0.44983997772689677,0.8125497143472376,0.49002230618541137,0.949769851653913,1.0195580695850939,0.2721540092917368,92,92,0.010752688172043012,0.010752688172043012,-126.22319154715083,-118.27473203564679,-118.75652488048416,-122.22319154715083,-112.00374360378848,-108.377037700997,6.6441261768341064,87.18685013220286,6.84197636697313e-20
Japan,CG,0.019696072923955196,0.5539112274683278,0.3457364669535473,2227,FALSE,,0.9377637931868779,0.9042372417559204,3.1502497766189186e-5,0.9938847856774767,0.4177006488526333,0.7788287434928206,2.0280340149726257,0.8163855271353584,0.2058452484034199,0.8629583095198333,32,-0.74,0.030303030303030304,3.846153846153846,-148.44509512901513,-140.4966356175111,-140.97842846234846,-144.44509512901513,-134.22564718565278,-130.5989412828613,260.1315128803253,64.96494655033857,4.57727095144804e-15
Japan,CG,0.019696072923955196,0.5539112274683278,0.3457364669535473,501,FALSE,,0.9377637931868779,0.9042372417559204,3.1502497766189186e-5,0.9938847856774767,0.4177006488526333,0.7788287434928206,2.0280340149726257,0.8163855271353584,0.2058452484034199,0.8629583095198333,32,-0.74,0.030303030303030304,3.846153846153846,-148.44509512901513,-140.4966356175111,-140.97842846234846,-144.44509512901513,-134.22564718565278,-130.5989412828613,260.1315128803253,64.96494655033857,4.57727095144804e-15
Japan,L-BFGS-B,0.005408904843300797,0.8774957966694946,0.8203271684485921,834,TRUE,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,1e-6,0.8179608599677844,0.0068350876813433326,0.0014692882366761453,0.19565214456553898,0.8853170820536523,0.2911887905761837,0.5019695628590048,0.4205742456861291,0.38902931829112253,72,12,0.0136986301369863,0.07692307692307693,-178.16966565274612,-170.22120614124208,-170.70299898607945,-174.16966565274612,-163.95021770938376,-160.32351180659228,69.61057496070862,35.24037602660758,1.3038123754666951e-8
Japan,L-BFGS-B,0.005408904843300797,0.8774957966694946,0.8203271684485921,834,TRUE,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,1e-6,0.8179608599677844,0.0068350876813433326,0.0014692882366761453,0.19565214456553898,0.8853170820536523,0.2911887905761837,0.5019695628590048,0.4205742456861291,0.38902931829112253,72,12,0.0136986301369863,0.07692307692307693,-178.16966565274612,-170.22120614124208,-170.70299898607945,-174.16966565274612,-163.95021770938376,-160.32351180659228,69.61057496070862,35.24037602660758,1.3038123754666951e-8
Levant,LM,0.0029282345952597413,0.9984522915103838,0.997730027548563,1024,FALSE,Number of iterations has reached `maxiter' == 1024.,3.0493005432077994e-20,0.8760631690026289,0.022206969010950695,2.520985716528316e-12,0.4843102830401532,0.050581118621866365,0.462642710627492,0.07111525498750483,0.5522448309364683,9.54275364096638e-5,0.76,12,0.5681818181818182,0.07692307692307693,-192.28354495586734,-184.3350854443633,-184.81687828920067,-188.28354495586734,-178.064097012505,-174.4373911097135,288.69913482666016,0,0.8493137993249462
Levant,NM,0.017753587390403554,0.9906164014421006,0.9862373887817476,145,TRUE,,0.017596985442221838,0.9450162845940896,0.0019606315007396746,0.7846314852452522,0.5337723081340932,0.014167354015156007,0.5155971601075239,0.6065278473507574,1.0367557696023098,0.0013496789158216741,-0.49,62,1.9607843137254901,0.015873015873015872,-150.83322353690747,-142.88476402540343,-143.3665568702408,-146.83322353690747,-136.6137755935451,-132.98706969075363,8.987345933914185,41.450321418959874,8.477059817200482e-10
Levant,Nelder-Mead,0.017753587390403554,0.9906164014421006,0.9862373887817476,145,TRUE,,0.017596985442221838,0.9450162845940896,0.0019606315007396746,0.7846314852452522,0.5337723081340932,0.014167354015156007,0.5155971601075239,0.6065278473507574,1.0367557696023098,0.0013496789158216741,-0.49,62,1.9607843137254901,0.015873015873015872,-150.83322353690747,-142.88476402540343,-143.3665568702408,-146.83322353690747,-136.6137755935451,-132.98706969075363,9.086936950683594,41.450321418959874,8.477059817200482e-10
Levant,PORT,0.003403377491796031,0.9982011563397454,0.9973616959649599,1059,FALSE,false convergence (8),6.050258314638998e-17,0.8893837567586229,0.018451550068829186,2.121572613002174e-7,0.4905313651133512,0.04318637181878034,0.6018172378792581,7.344082202376015e-4,0.6976968933347203,2.022681195478581e-5,0.51,0.51,0.6622516556291391,0.6622516556291391,-188.8250670577635,-180.87660754625946,-181.35840039109684,-184.8250670577635,-174.60561911440115,-170.97891321160967,74.22664403915405,3.458477898103837,0.1506847309228082
Levant,CG,0.01572696059760743,0.9916875681777071,0.9878084333273037,2235,FALSE,,0.9962616045707244,0.9483715487855069,-3.253985750442326e-5,0.9966012038939048,0.5932578956763197,0.10182083292464357,0.5569412605812725,0.015166245609700283,1.2073309577961473,5.833636323821682e-4,-0.49,0.26,1.9607843137254901,0.7936507936507936,-153.62107945548567,-145.67261994398163,-146.154412788819,-149.62107945548567,-139.40163151212332,-135.77492560933183,223.50848507881165,38.66246550038167,3.4168071608099456e-9
Levant,CG,0.01572696059760743,0.9916875681777071,0.9878084333273037,501,FALSE,,0.9962616045707244,0.9483715487855069,-3.253985750442326e-5,0.9966012038939048,0.5932578956763197,0.10182083292464357,0.5569412605812725,0.015166245609700283,1.2073309577961473,5.833636323821682e-4,-0.49,0.26,1.9607843137254901,0.7936507936507936,-153.62107945548567,-145.67261994398163,-146.154412788819,-149.62107945548567,-139.40163151212332,-135.77492560933183,223.50848507881165,38.66246550038167,3.4168071608099456e-9
Levant,L-BFGS-B,0.009863484244515636,0.994786688769013,0.9923538101945524,31,TRUE,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,0.9473750990527459,0.9328880273183201,5.3239922945841634e-6,0.9992767879709099,0.23886788749323104,0.025567558681979553,0.5133558089689635,0.004903679191334972,1.4550876158290165,2.9397142996031996e-8,0.51,22,0.6622516556291391,0.043478260869565216,-164.35143039245062,-156.40297088094658,-156.88476372578396,-160.35143039245062,-150.13198244908827,-146.50527654629678,4.723874092102051,27.932114563416718,7.306116096398476e-7
Levant,L-BFGS-B,0.009863484244515636,0.994786688769013,0.9923538101945524,31,TRUE,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,0.9473750990527459,0.9328880273183201,5.3239922945841634e-6,0.9992767879709099,0.23886788749323104,0.025567558681979553,0.5133558089689635,0.004903679191334972,1.4550876158290165,2.9397142996031996e-8,0.51,22,0.6622516556291391,0.043478260869565216,-164.35143039245062,-156.40297088094658,-156.88476372578396,-160.35143039245062,-150.13198244908827,-146.50527654629678,4.723874092102051,27.932114563416718,7.306116096398476e-7
Mexico,LM,0.004564325708661151,0.9826655371684797,0.9745761211804369,761,TRUE,Relative error in the sum of squares is at most `ftol'.,1.801691275954717e-21,0.951914794587059,0.023627353155810788,0.003971406668933634,-3.1975730157953564,0.5074775967614498,0.6268636634565206,0.17215853448659568,-0.44371826207936677,0.2355743203008902,2,-0.24,0.3333333333333333,1.3157894736842106,-182.0745101165709,-174.12605060506687,-174.60784344990424,-178.0745101165709,-167.85506217320855,-164.22835627041707,129.95126700401306,0,0.9976347506764928
Mexico,NM,0.012262161222112426,0.9534305850400918,0.9316981913921347,229,TRUE,,0.01795608473436782,0.9527295474210917,0.0019894964924393184,0.8114394903834798,0.6136006260087621,0.8079199743496681,0.676456276128711,0.24455708078714553,0.7607894081338666,0.05352148975101092,92,22,0.010752688172043012,0.043478260869565216,-159.34481984360946,-151.39636033210542,-151.8781531769428,-155.34481984360946,-145.1253719002471,-141.49866599745562,8.079746007919312,22.72969027296145,1.1568632846171432e-5
Mexico,Nelder-Mead,0.012262161222112426,0.9534305850400918,0.9316981913921347,229,TRUE,,0.01795608473436782,0.9527295474210917,0.0019894964924393184,0.8114394903834798,0.6136006260087621,0.8079199743496681,0.676456276128711,0.24455708078714553,0.7607894081338666,0.05352148975101092,92,22,0.010752688172043012,0.043478260869565216,-159.34481984360946,-151.39636033210542,-151.8781531769428,-155.34481984360946,-145.1253719002471,-141.49866599745562,7.896612167358398,22.72969027296145,1.1568632846171432e-5
Mexico,PORT,0.00775659870358911,0.970541876169958,0.9567947517159384,861,TRUE,relative convergence (4),1.433881854303802e-9,0.8005355158537757,0.010068363253655096,2.7001137021280227e-7,0.9976227499486009,1.0913775779882908e-73,1,0.14568614711524336,0.30789005667037034,0.003663692990548276,42,62,0.023255813953488372,0.015873015873015872,-169.87822806850414,-161.9297685570001,-162.41156140183747,-165.87822806850414,-155.6587801251418,-152.0320742223503,120.59998297691345,12.196282048066763,0.002241726222230177
Mexico,Newton,0.02634246265897674,0.8999562106213739,0.8532691089113483,3,TRUE,,1.050869256408611,0.9688657173260652,-1.4995205023245446e-5,0.9990553216827901,0.5364729032633021,0.8397695745380016,0.4836604848581797,0.42584309816649585,1.0532770166581835,0.0763755763438604,92,22,0.010752688172043012,0.043478260869565216,-141.7575480826395,-133.80908857113545,-134.29088141597282,-137.7575480826395,-127.53810013927713,-123.91139423648565,6.609051942825317,40.31696203393142,1.7549085881489326e-9
Mexico,CG,0.011161594298032236,0.9576103341765014,0.9378284901255355,2229,FALSE,,0.9880926453364195,0.9638754799759368,3.3252551736695165e-6,0.9997570357586514,0.17112735473712085,0.7295525015462537,0.9953130901339755,7.786824855846676e-5,0.8253142135081583,0.10557077163053821,-0.24,0.010000000000000009,1.3157894736842106,0.9900990099009901,-161.50772586803978,-153.55926635653574,-154.04105920137312,-157.50772586803978,-147.28827792467743,-143.66157202188595,251.33823895454407,20.56678424853112,3.411545074697443e-5
Mexico,CG,0.011161594298032236,0.9576103341765014,0.9378284901255355,501,FALSE,,0.9880926453364195,0.9638754799759368,3.3252551736695165e-6,0.9997570357586514,0.17112735473712085,0.7295525015462537,0.9953130901339755,7.786824855846676e-5,0.8253142135081583,0.10557077163053821,-0.24,0.010000000000000009,1.3157894736842106,0.9900990099009901,-161.50772586803978,-153.55926635653574,-154.04105920137312,-157.50772586803978,-147.28827792467743,-143.66157202188595,251.33823895454407,20.56678424853112,3.411545074697443e-5
Mexico,L-BFGS-B,0.011916258101572715,0.9547442609626766,0.9336249160785923,37,TRUE,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,0.9584079097364097,0.9542105019608539,2.676786102852583e-5,0.9975202554299483,0.09870718904286263,0.9628888893696512,0.9578058350785397,0.45829012047185197,0.840307048192775,0.05064861763137875,72,42,0.0136986301369863,0.023255813953488372,-160.00295340482631,-152.05449389332227,-152.53628673815965,-156.00295340482631,-145.78350546146396,-142.15679955867247,6.2203779220581055,22.07155671174459,1.607658959105046e-5
Mexico,L-BFGS-B,0.011916258101572715,0.9547442609626766,0.9336249160785923,37,TRUE,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,0.9584079097364097,0.9542105019608539,2.676786102852583e-5,0.9975202554299483,0.09870718904286263,0.9628888893696512,0.9578058350785397,0.45829012047185197,0.840307048192775,0.05064861763137875,72,42,0.0136986301369863,0.023255813953488372,-160.00295340482631,-152.05449389332227,-152.53628673815965,-156.00295340482631,-145.78350546146396,-142.15679955867247,6.2203779220581055,22.07155671174459,1.607658959105046e-5
Middle Africa,LM,0.03570496863430242,0.9827608047553482,0.9747158469745107,598,TRUE,Relative error between `par' and the solution is at most `ptol'.,2.43811418060287e-19,0.9857565181641869,0.02123779324511403,0.4431321268758927,2.8443312773797587,0.9023103373496838,0.9074485860432598,0.6702050420094576,0.1440726012875819,0.8875089008490032,-0.24,-0.74,1.3157894736842106,3.846153846153846,-134.76307168270628,-126.81461217120224,-127.29640501603961,-130.76307168270628,-120.54362373934393,-116.91691783655244,210.30266785621643,0,0.6438322209885365
Middle Africa,NM,0.04316343511350074,0.9791596824247977,0.9694342008897032,293,TRUE,,0.021701235865066677,0.9726374741207228,0.0019438456360914046,0.8927844837764817,0.6133985699109464,0.7866702704387482,0.3891615434494032,0.13370243383489464,0.97794423184311,0.08781171351912496,22,-0.99,0.043478260869565216,99.99999999999991,-130.39988265198537,-122.45142314048132,-122.9332159853187,-126.39988265198537,-116.18043470862301,-112.55372880583153,11.468374013900757,4.363189030720918,0.07266382373084819
Middle Africa,Nelder-Mead,0.04316343511350074,0.9791596824247977,0.9694342008897032,293,TRUE,,0.021701235865066677,0.9726374741207228,0.0019438456360914046,0.8927844837764817,0.6133985699109464,0.7866702704387482,0.3891615434494032,0.13370243383489464,0.97794423184311,0.08781171351912496,22,-0.99,0.043478260869565216,99.99999999999991,-130.39988265198537,-122.45142314048132,-122.9332159853187,-126.39988265198537,-116.18043470862301,-112.55372880583153,12.033739805221558,4.363189030720918,0.07266382373084819
Middle Africa,PORT,0.04333480556901133,0.9790769407545286,0.9693128464399752,20000,FALSE,iteration limit reached without convergence (10),1.7909720700368237e-5,0.9701755430523861,0.00545166606199309,0.6802784339062864,0.3184130579533928,0.8598284461888399,0.43955094165521397,0.1158431429051862,0.8508652978253749,0.0973823840538738,22,-0.99,0.043478260869565216,99.99999999999991,-130.3087472577233,-122.36028774621926,-122.84208059105663,-126.3087472577233,-116.08929931436094,-112.46259341156946,256.0619909763336,4.454324424982985,0.06942700780432183
Middle Africa,Newton,0.05214930775399501,0.9748210926201218,0.9630709358428454,3,TRUE,,1.0854871088419584,0.9892771024250248,2.722719122897108e-6,0.9999409464290587,0.5233817118845447,0.6640435706951993,0.42589546397462025,0.5068876952662628,1.0788514461732392,0.431072208164649,-0.99,2,99.99999999999991,0.3333333333333333,-126.05018751675533,-118.10172800525129,-118.58352085008866,-122.05018751675533,-111.83073957339298,-108.20403367060149,6.554347038269043,8.712884165950953,0.008256461308891143
Middle Africa,CG,0.04659246964738059,0.977504064226791,0.9670059608659601,2223,FALSE,,1.0001067378896134,0.9876948019443805,4.7997744676151074e-5,0.9988052700316955,0.48159083072726944,0.3475552645312072,0.49848356136951294,0.5408263894334786,0.987635424123039,0.41932448315585846,-0.99,22,99.99999999999991,0.043478260869565216,-128.64164293491083,-120.6931834234068,-121.17497626824417,-124.64164293491083,-114.42219499154848,-110.795489088757,186.40013813972473,6.1214287477954485,0.030166251268814386
Middle Africa,CG,0.04659246964738059,0.977504064226791,0.9670059608659601,501,FALSE,,1.0001067378896134,0.9876948019443805,4.7997744676151074e-5,0.9988052700316955,0.48159083072726944,0.3475552645312072,0.49848356136951294,0.5408263894334786,0.987635424123039,0.41932448315585846,-0.99,22,99.99999999999991,0.043478260869565216,-128.64164293491083,-120.6931834234068,-121.17497626824417,-124.64164293491083,-114.42219499154848,-110.795489088757,186.40013813972473,6.1214287477954485,0.030166251268814386
Middle Africa,L-BFGS-B,0.04583627155341189,0.9778691743804808,0.9675414557580385,37,TRUE,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,0.9911547144479542,0.9710544661564902,5.329677694129246e-5,0.9968812602217886,0.503508431276131,0.897219348220073,0.3067194942581457,0.19677029499706136,1.0722107786280233,0.055598473326446574,52,-0.74,0.018867924528301886,3.846153846153846,-129.01799652387518,-121.06953701237114,-121.55132985720851,-125.01799652387518,-114.79854858051283,-111.17184267772134,4.201284885406494,5.745075158831099,0.03641207994946261
Middle Africa,L-BFGS-B,0.04583627155341189,0.9778691743804808,0.9675414557580385,37,TRUE,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,0.9911547144479542,0.9710544661564902,5.329677694129246e-5,0.9968812602217886,0.503508431276131,0.897219348220073,0.3067194942581457,0.19677029499706136,1.0722107786280233,0.055598473326446574,52,-0.74,0.018867924528301886,3.846153846153846,-129.01799652387518,-121.06953701237114,-121.55132985720851,-125.01799652387518,-114.79854858051283,-111.17184267772134,4.201284885406494,5.745075158831099,0.03641207994946261
Non-EU Europe,LM,0.003950890949912977,0.9904360031668634,0.985972804644733,279,TRUE,Relative error in the sum of squares is at most `ftol'.,7.214670666220626e-14,0.7739905155851616,0.014964350973427295,3.660637083304071e-18,0.39468056723156153,0.46091691633535237,0.1029714321132622,0.7207313006510601,0.7154603053588068,2.942603599493743e-17,2,12,0.3333333333333333,0.07692307692307693,-185.39409284332532,-177.44563333182128,-177.92742617665866,-181.39409284332532,-171.17464489996297,-167.54793899717149,148.55928587913513,0,0.6429108421555062
Non-EU Europe,NM,0.01477993031825873,0.9642219416962347,0.9475255144878109,389,TRUE,,0.004855202373831998,0.8932196778997016,0.002641355075399311,0.47338039455331704,1.0714172283274845,2.8693881308667794e-4,0.3189215043694579,0.3754701213557238,0.7782576861696118,1.8158558585738345e-7,-0.74,2,3.846153846153846,0.3333333333333333,-155.0495237619812,-147.10106425047715,-147.58285709531452,-151.0495237619812,-140.83007581861884,-137.20336991582735,11.344066858291626,30.344569081344133,1.6554318092988805e-7
Non-EU Europe,Nelder-Mead,0.01477993031825873,0.9642219416962347,0.9475255144878109,389,TRUE,,0.004855202373831998,0.8932196778997016,0.002641355075399311,0.47338039455331704,1.0714172283274845,2.8693881308667794e-4,0.3189215043694579,0.3754701213557238,0.7782576861696118,1.8158558585738345e-7,-0.74,2,3.846153846153846,0.3333333333333333,-155.0495237619812,-147.10106425047715,-147.58285709531452,-151.0495237619812,-140.83007581861884,-137.20336991582735,11.128468036651611,30.344569081344133,1.6554318092988805e-7
Non-EU Europe,PORT,0.004158163234842082,0.9899342552062667,0.9852369076358578,1014,TRUE,relative convergence (4),9.376463443290706e-14,NA,0.01483580050814438,NA,5.6846189117488245e-9,NA,0.15896958262072092,NA,0.6731321164529044,NA,42,12,0.023255813953488372,0.07692307692307693,-184.21804910922702,-176.26958959772298,-176.75138244256036,-180.21804910922702,-169.99860116586467,-166.37189526307318,49.34094786643982,1.1760437340983003,0.35708869218145417
Non-EU Europe,Newton,0.030468318914708404,0.9262447611676844,0.8918256497126038,2,TRUE,,0.9900008230072224,NA,-5.926062236255895e-6,NA,0.4036975658997826,NA,0.5551062954146203,NA,1.065406835897497,NA,92,0.76,0.010752688172043012,0.5681818181818182,-138.4109277308327,-130.46246821932866,-130.94426106416603,-134.4109277308327,-124.19147978747034,-120.56477388467886,6.117172956466675,46.98316511249263,4.03539521306602e-11
Non-EU Europe,CG,0.017694812616743102,0.9571658307012489,0.9371765516951651,2229,FALSE,,0.9951883062729041,0.9012782227344569,6.659316092745761e-6,0.9986672804604667,0.5027544388718961,0.9999999731601754,0.5795258282894898,0.02103454951702024,0.8054607683062095,5.395903066834254e-9,72,2,0.0136986301369863,0.3333333333333333,-150.9094933280787,-142.96103381657466,-143.44282666141203,-146.9094933280787,-136.69004538471634,-133.06333948192486,256.89800691604614,34.48459951524663,2.0888877824122638e-8
Non-EU Europe,CG,0.017694812616743102,0.9571658307012489,0.9371765516951651,501,FALSE,,0.9951883062729041,0.9012782227344569,6.659316092745761e-6,0.9986672804604667,0.5027544388718961,0.9999999731601754,0.5795258282894898,0.02103454951702024,0.8054607683062095,5.395903066834254e-9,72,2,0.0136986301369863,0.3333333333333333,-150.9094933280787,-142.96103381657466,-143.44282666141203,-146.9094933280787,-136.69004538471634,-133.06333948192486,256.89800691604614,34.48459951524663,2.0888877824122638e-8
Non-EU Europe,L-BFGS-B,0.016509102054293533,0.9600361028014025,0.9413862841087237,49,TRUE,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,0.7522718436492964,0.9017156549536499,1.3581090384069287e-4,0.9729453115587448,0.8849234810280548,0.07078991208470156,0.42878260910825927,0.5928077703763838,0.7175918619769198,0.015173691535608061,0.26,12,0.7936507936507936,0.07692307692307693,-152.50476540829985,-144.5563058967958,-145.03809874163318,-148.50476540829985,-138.2853174649375,-134.658611562146,11.907217979431152,32.88932743502548,4.637928408758002e-8
Non-EU Europe,L-BFGS-B,0.016509102054293533,0.9600361028014025,0.9413862841087237,49,TRUE,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,0.7522718436492964,0.9017156549536499,1.3581090384069287e-4,0.9729453115587448,0.8849234810280548,0.07078991208470156,0.42878260910825927,0.5928077703763838,0.7175918619769198,0.015173691535608061,0.26,12,0.7936507936507936,0.07692307692307693,-152.50476540829985,-144.5563058967958,-145.03809874163318,-148.50476540829985,-138.2853174649375,-134.658611562146,11.907217979431152,32.88932743502548,4.637928408758002e-8
Northern Africa,LM,0.005066247954882693,0.9954760285101127,0.993364841814832,841,TRUE,Relative error in the sum of squares is at most `ftol'.,9.545163098978905e-21,0.8143448545006152,0.022793931788545913,3.0462573735192413e-27,1.2067671750066785e-14,0.9995045795341194,0.8632285001220362,0.044334700803616345,0.34418959700387003,7.585237070399855e-6,92,-0.99,0.010752688172043012,99.99999999999991,-179.67492699139243,-171.72646747988838,-172.20826032472576,-175.67492699139243,-165.45547904803007,-161.82877314523859,199.53406310081482,0,0.7163942370126444
