year,region,total_factor_productivity,share_capital_valueadded,share_valueadded_output,elasticity_substitution_capital_labour,elasticity_substitution_valueadded_energy,valueadded_CES_exponent,output_CES_exponent,gamma_parameter,nu_parameter,converged
2018,China,0.912552764362299,3.9878348542604766e-4,-0.684861033526478,0.5,0.5,1,1,0.10413289223889483,1.0251791404358208,TRUE
2019,China,0.9135348419709169,3.9878348542604766e-4,-0.684861033526478,0.5,0.5,1,1,0.10413289223889483,1.0251791404358208,TRUE
2020,China,0.9145179764788917,3.9878348542604766e-4,-0.684861033526478,0.5,0.5,1,1,0.10413289223889483,1.0251791404358208,TRUE
2021,China,0.9155021690236443,3.9878348542604766e-4,-0.684861033526478,0.5,0.5,1,1,0.10413289223889483,1.0251791404358208,TRUE
2022,China,0.9164874207438203,3.9878348542604766e-4,-0.684861033526478,0.5,0.5,1,1,0.10413289223889483,1.0251791404358208,TRUE
2000,Eastern Africa,0.938794478122082,0.21897549512401496,0.9109786061512006,NA,0.5,-1,1,1.5495228012686165e-5,1.4910671129893311,TRUE
2001,Eastern Africa,0.9439776518617257,0.21897549512401496,0.9109786061512006,NA,0.5,-1,1,1.5495228012686165e-5,1.4910671129893311,TRUE
2002,Eastern Africa,0.9491894423973147,0.21897549512401496,0.9109786061512006,NA,0.5,-1,1,1.5495228012686165e-5,1.4910671129893311,TRUE
2003,Eastern Africa,0.9544300077249059,0.21897549512401496,0.9109786061512006,NA,0.5,-1,1,1.5495228012686165e-5,1.4910671129893311,TRUE
2004,Eastern Africa,0.9596995067128669,0.21897549512401496,0.9109786061512006,NA,0.5,-1,1,1.5495228012686165e-5,1.4910671129893311,TRUE
2005,Eastern Africa,0.9649980991066923,0.21897549512401496,0.9109786061512006,NA,0.5,-1,1,1.5495228012686165e-5,1.4910671129893311,TRUE
2006,Eastern Africa,0.9703259455338474,0.21897549512401496,0.9109786061512006,NA,0.5,-1,1,1.5495228012686165e-5,1.4910671129893311,TRUE
2007,Eastern Africa,0.9756832075086352,0.21897549512401496,0.9109786061512006,NA,0.5,-1,1,1.5495228012686165e-5,1.4910671129893311,TRUE
2008,Eastern Africa,0.9810700474370997,0.21897549512401496,0.9109786061512006,NA,0.5,-1,1,1.5495228012686165e-5,1.4910671129893311,TRUE
